item_code,item,cut,cut_label,group,series_id,year,value
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q4,CXU290440LB0105M,2017,48.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q4,CXU290440LB0105M,2018,37.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q4,CXU290440LB0105M,2019,50.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q4,CXU290440LB0105M,2020,68.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q4,CXU290440LB0105M,2021,69.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q4,CXU290440LB0105M,2022,68.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q4,CXU290440LB0105M,2023,44.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q4,CXU290440LB0105M,2024,71.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q5 highest 20%,CXU290440LB0106M,2015,86.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q5 highest 20%,CXU290440LB0106M,2016,77.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q5 highest 20%,CXU290440LB0106M,2017,69.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q5 highest 20%,CXU290440LB0106M,2018,100.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q5 highest 20%,CXU290440LB0106M,2019,124.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q5 highest 20%,CXU290440LB0106M,2020,121.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q5 highest 20%,CXU290440LB0106M,2021,122.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q5 highest 20%,CXU290440LB0106M,2022,128.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q5 highest 20%,CXU290440LB0106M,2023,113.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q5 highest 20%,CXU290440LB0106M,2024,86.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,All consumer units,CXU290440LB1101M,2015,39.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,All consumer units,CXU290440LB1101M,2016,36.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,All consumer units,CXU290440LB1101M,2017,36.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,All consumer units,CXU290440LB1101M,2018,42.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,All consumer units,CXU290440LB1101M,2019,50.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,All consumer units,CXU290440LB1101M,2020,49.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,All consumer units,CXU290440LB1101M,2021,57.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,All consumer units,CXU290440LB1101M,2022,53.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,All consumer units,CXU290440LB1101M,2023,53.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,All consumer units,CXU290440LB1101M,2024,46.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Midwest,CXU290440LB1103M,2015,41.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Midwest,CXU290440LB1103M,2016,28.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Midwest,CXU290440LB1103M,2017,32.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Midwest,CXU290440LB1103M,2018,31.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Midwest,CXU290440LB1103M,2019,41.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Midwest,CXU290440LB1103M,2020,34.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Midwest,CXU290440LB1103M,2021,54.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Midwest,CXU290440LB1103M,2022,59.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Midwest,CXU290440LB1103M,2023,48.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Midwest,CXU290440LB1103M,2024,33.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Northeast,CXU290440LB1102M,2015,34.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Northeast,CXU290440LB1102M,2016,33.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Northeast,CXU290440LB1102M,2017,41.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Northeast,CXU290440LB1102M,2018,49.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Northeast,CXU290440LB1102M,2019,76.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Northeast,CXU290440LB1102M,2020,61.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Northeast,CXU290440LB1102M,2021,44.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Northeast,CXU290440LB1102M,2022,53.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Northeast,CXU290440LB1102M,2023,45.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,Northeast,CXU290440LB1102M,2024,64.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,South,CXU290440LB1104M,2015,40.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,South,CXU290440LB1104M,2016,35.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,South,CXU290440LB1104M,2017,36.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,South,CXU290440LB1104M,2018,40.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,South,CXU290440LB1104M,2019,39.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,South,CXU290440LB1104M,2020,52.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,South,CXU290440LB1104M,2021,51.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,South,CXU290440LB1104M,2022,39.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,South,CXU290440LB1104M,2023,56.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,South,CXU290440LB1104M,2024,47.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,West,CXU290440LB1105M,2015,38.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,West,CXU290440LB1105M,2016,46.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,West,CXU290440LB1105M,2017,35.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,West,CXU290440LB1105M,2018,49.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,West,CXU290440LB1105M,2019,56.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,West,CXU290440LB1105M,2020,49.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,West,CXU290440LB1105M,2021,78.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,West,CXU290440LB1105M,2022,70.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,West,CXU290440LB1105M,2023,60.0
290440,"Wall units, cabinets and other occasional furniture",LB11,census region,West,CXU290440LB1105M,2024,41.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,All consumer units,CXUCONSUNITLB0101M,2015,128437.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,All consumer units,CXUCONSUNITLB0101M,2016,129549.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,All consumer units,CXUCONSUNITLB0101M,2017,130001.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,All consumer units,CXUCONSUNITLB0101M,2018,131439.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,All consumer units,CXUCONSUNITLB0101M,2019,132242.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,All consumer units,CXUCONSUNITLB0101M,2020,131234.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,All consumer units,CXUCONSUNITLB0101M,2021,133595.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,All consumer units,CXUCONSUNITLB0101M,2022,134090.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,All consumer units,CXUCONSUNITLB0101M,2023,134556.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,All consumer units,CXUCONSUNITLB0101M,2024,135760.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q1 lowest 20%,CXUCONSUNITLB0102M,2015,25672.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q1 lowest 20%,CXUCONSUNITLB0102M,2016,25884.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q1 lowest 20%,CXUCONSUNITLB0102M,2017,25981.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q1 lowest 20%,CXUCONSUNITLB0102M,2018,26333.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q1 lowest 20%,CXUCONSUNITLB0102M,2019,26367.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q1 lowest 20%,CXUCONSUNITLB0102M,2020,26295.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q1 lowest 20%,CXUCONSUNITLB0102M,2021,26642.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q1 lowest 20%,CXUCONSUNITLB0102M,2022,26860.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q1 lowest 20%,CXUCONSUNITLB0102M,2023,26719.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q1 lowest 20%,CXUCONSUNITLB0102M,2024,27139.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q2,CXUCONSUNITLB0103M,2015,25562.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q2,CXUCONSUNITLB0103M,2016,26019.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q2,CXUCONSUNITLB0103M,2017,25988.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q2,CXUCONSUNITLB0103M,2018,26315.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q2,CXUCONSUNITLB0103M,2019,26387.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q2,CXUCONSUNITLB0103M,2020,26268.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q2,CXUCONSUNITLB0103M,2021,26677.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q2,CXUCONSUNITLB0103M,2022,26830.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q2,CXUCONSUNITLB0103M,2023,26984.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q2,CXUCONSUNITLB0103M,2024,27186.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q3,CXUCONSUNITLB0104M,2015,25700.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q3,CXUCONSUNITLB0104M,2016,25905.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q3,CXUCONSUNITLB0104M,2017,26012.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q3,CXUCONSUNITLB0104M,2018,26196.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q3,CXUCONSUNITLB0104M,2019,26578.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q3,CXUCONSUNITLB0104M,2020,26330.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q3,CXUCONSUNITLB0104M,2021,26626.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q3,CXUCONSUNITLB0104M,2022,26698.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q3,CXUCONSUNITLB0104M,2023,27027.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q3,CXUCONSUNITLB0104M,2024,26959.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q4,CXUCONSUNITLB0105M,2015,25730.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q4,CXUCONSUNITLB0105M,2016,25900.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q4,CXUCONSUNITLB0105M,2017,26100.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q4,CXUCONSUNITLB0105M,2018,26221.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q4,CXUCONSUNITLB0105M,2019,26375.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q4,CXUCONSUNITLB0105M,2020,26209.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q4,CXUCONSUNITLB0105M,2021,26801.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q4,CXUCONSUNITLB0105M,2022,26893.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q4,CXUCONSUNITLB0105M,2023,26902.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q4,CXUCONSUNITLB0105M,2024,27205.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q5 highest 20%,CXUCONSUNITLB0106M,2015,25773.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q5 highest 20%,CXUCONSUNITLB0106M,2016,25842.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q5 highest 20%,CXUCONSUNITLB0106M,2017,25921.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q5 highest 20%,CXUCONSUNITLB0106M,2018,26374.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q5 highest 20%,CXUCONSUNITLB0106M,2019,26536.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q5 highest 20%,CXUCONSUNITLB0106M,2020,26133.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q5 highest 20%,CXUCONSUNITLB0106M,2021,26849.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q5 highest 20%,CXUCONSUNITLB0106M,2022,26810.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q5 highest 20%,CXUCONSUNITLB0106M,2023,26924.0
CONSUNIT,Number of consumer units (thousands),LB01,income quintile,Q5 highest 20%,CXUCONSUNITLB0106M,2024,27272.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,All consumer units,CXUCONSUNITLB1101M,2015,128437.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,All consumer units,CXUCONSUNITLB1101M,2016,129549.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,All consumer units,CXUCONSUNITLB1101M,2017,130001.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,All consumer units,CXUCONSUNITLB1101M,2018,131439.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,All consumer units,CXUCONSUNITLB1101M,2019,132242.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,All consumer units,CXUCONSUNITLB1101M,2020,131234.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,All consumer units,CXUCONSUNITLB1101M,2021,133595.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,All consumer units,CXUCONSUNITLB1101M,2022,134090.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,All consumer units,CXUCONSUNITLB1101M,2023,134556.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,All consumer units,CXUCONSUNITLB1101M,2024,135760.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Midwest,CXUCONSUNITLB1103M,2015,27674.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Midwest,CXUCONSUNITLB1103M,2016,27743.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Midwest,CXUCONSUNITLB1103M,2017,28049.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Midwest,CXUCONSUNITLB1103M,2018,28305.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Midwest,CXUCONSUNITLB1103M,2019,28140.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Midwest,CXUCONSUNITLB1103M,2020,27907.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Midwest,CXUCONSUNITLB1103M,2021,28230.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Midwest,CXUCONSUNITLB1103M,2022,28453.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Midwest,CXUCONSUNITLB1103M,2023,28204.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Midwest,CXUCONSUNITLB1103M,2024,28678.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Northeast,CXUCONSUNITLB1102M,2015,23426.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Northeast,CXUCONSUNITLB1102M,2016,23559.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Northeast,CXUCONSUNITLB1102M,2017,23316.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Northeast,CXUCONSUNITLB1102M,2018,23357.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Northeast,CXUCONSUNITLB1102M,2019,23243.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Northeast,CXUCONSUNITLB1102M,2020,22965.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Northeast,CXUCONSUNITLB1102M,2021,23152.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Northeast,CXUCONSUNITLB1102M,2022,23015.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Northeast,CXUCONSUNITLB1102M,2023,23217.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,Northeast,CXUCONSUNITLB1102M,2024,23643.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,South,CXUCONSUNITLB1104M,2015,49104.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,South,CXUCONSUNITLB1104M,2016,49829.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,South,CXUCONSUNITLB1104M,2017,49854.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,South,CXUCONSUNITLB1104M,2018,50576.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,South,CXUCONSUNITLB1104M,2019,50977.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,South,CXUCONSUNITLB1104M,2020,50574.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,South,CXUCONSUNITLB1104M,2021,51808.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,South,CXUCONSUNITLB1104M,2022,52034.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,South,CXUCONSUNITLB1104M,2023,53043.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,South,CXUCONSUNITLB1104M,2024,53402.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,West,CXUCONSUNITLB1105M,2015,28233.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,West,CXUCONSUNITLB1105M,2016,28419.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,West,CXUCONSUNITLB1105M,2017,28782.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,West,CXUCONSUNITLB1105M,2018,29201.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,West,CXUCONSUNITLB1105M,2019,29882.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,West,CXUCONSUNITLB1105M,2020,29788.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,West,CXUCONSUNITLB1105M,2021,30406.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,West,CXUCONSUNITLB1105M,2022,30589.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,West,CXUCONSUNITLB1105M,2023,30091.0
CONSUNIT,Number of consumer units (thousands),LB11,census region,West,CXUCONSUNITLB1105M,2024,30037.0
FURNITUR,Furniture,LB01,income quintile,All consumer units,CXUFURNITURLB0101M,2015,502.0
FURNITUR,Furniture,LB01,income quintile,All consumer units,CXUFURNITURLB0101M,2016,460.0
FURNITUR,Furniture,LB01,income quintile,All consumer units,CXUFURNITURLB0101M,2017,515.0
FURNITUR,Furniture,LB01,income quintile,All consumer units,CXUFURNITURLB0101M,2018,518.0
FURNITUR,Furniture,LB01,income quintile,All consumer units,CXUFURNITURLB0101M,2019,521.0
FURNITUR,Furniture,LB01,income quintile,All consumer units,CXUFURNITURLB0101M,2020,534.0
FURNITUR,Furniture,LB01,income quintile,All consumer units,CXUFURNITURLB0101M,2021,716.0
FURNITUR,Furniture,LB01,income quintile,All consumer units,CXUFURNITURLB0101M,2022,746.0
FURNITUR,Furniture,LB01,income quintile,All consumer units,CXUFURNITURLB0101M,2023,619.0
FURNITUR,Furniture,LB01,income quintile,All consumer units,CXUFURNITURLB0101M,2024,648.0
FURNITUR,Furniture,LB01,income quintile,Q1 lowest 20%,CXUFURNITURLB0102M,2015,159.0
FURNITUR,Furniture,LB01,income quintile,Q1 lowest 20%,CXUFURNITURLB0102M,2016,161.0
FURNITUR,Furniture,LB01,income quintile,Q1 lowest 20%,CXUFURNITURLB0102M,2017,196.0
FURNITUR,Furniture,LB01,income quintile,Q1 lowest 20%,CXUFURNITURLB0102M,2018,172.0
FURNITUR,Furniture,LB01,income quintile,Q1 lowest 20%,CXUFURNITURLB0102M,2019,196.0
FURNITUR,Furniture,LB01,income quintile,Q1 lowest 20%,CXUFURNITURLB0102M,2020,208.0
FURNITUR,Furniture,LB01,income quintile,Q1 lowest 20%,CXUFURNITURLB0102M,2021,355.0
FURNITUR,Furniture,LB01,income quintile,Q1 lowest 20%,CXUFURNITURLB0102M,2022,208.0
FURNITUR,Furniture,LB01,income quintile,Q1 lowest 20%,CXUFURNITURLB0102M,2023,229.0
FURNITUR,Furniture,LB01,income quintile,Q1 lowest 20%,CXUFURNITURLB0102M,2024,275.0
FURNITUR,Furniture,LB01,income quintile,Q2,CXUFURNITURLB0103M,2015,289.0
FURNITUR,Furniture,LB01,income quintile,Q2,CXUFURNITURLB0103M,2016,313.0
FURNITUR,Furniture,LB01,income quintile,Q2,CXUFURNITURLB0103M,2017,312.0
FURNITUR,Furniture,LB01,income quintile,Q2,CXUFURNITURLB0103M,2018,323.0
FURNITUR,Furniture,LB01,income quintile,Q2,CXUFURNITURLB0103M,2019,293.0
FURNITUR,Furniture,LB01,income quintile,Q2,CXUFURNITURLB0103M,2020,324.0
FURNITUR,Furniture,LB01,income quintile,Q2,CXUFURNITURLB0103M,2021,403.0
FURNITUR,Furniture,LB01,income quintile,Q2,CXUFURNITURLB0103M,2022,453.0
FURNITUR,Furniture,LB01,income quintile,Q2,CXUFURNITURLB0103M,2023,371.0
FURNITUR,Furniture,LB01,income quintile,Q2,CXUFURNITURLB0103M,2024,371.0
FURNITUR,Furniture,LB01,income quintile,Q3,CXUFURNITURLB0104M,2015,402.0
FURNITUR,Furniture,LB01,income quintile,Q3,CXUFURNITURLB0104M,2016,334.0
FURNITUR,Furniture,LB01,income quintile,Q3,CXUFURNITURLB0104M,2017,395.0
FURNITUR,Furniture,LB01,income quintile,Q3,CXUFURNITURLB0104M,2018,401.0
FURNITUR,Furniture,LB01,income quintile,Q3,CXUFURNITURLB0104M,2019,386.0
FURNITUR,Furniture,LB01,income quintile,Q3,CXUFURNITURLB0104M,2020,417.0
FURNITUR,Furniture,LB01,income quintile,Q3,CXUFURNITURLB0104M,2021,557.0
FURNITUR,Furniture,LB01,income quintile,Q3,CXUFURNITURLB0104M,2022,475.0
FURNITUR,Furniture,LB01,income quintile,Q3,CXUFURNITURLB0104M,2023,493.0
FURNITUR,Furniture,LB01,income quintile,Q3,CXUFURNITURLB0104M,2024,462.0
FURNITUR,Furniture,LB01,income quintile,Q4,CXUFURNITURLB0105M,2015,553.0
FURNITUR,Furniture,LB01,income quintile,Q4,CXUFURNITURLB0105M,2016,509.0
FURNITUR,Furniture,LB01,income quintile,Q4,CXUFURNITURLB0105M,2017,577.0
FURNITUR,Furniture,LB01,income quintile,Q4,CXUFURNITURLB0105M,2018,595.0
FURNITUR,Furniture,LB01,income quintile,Q4,CXUFURNITURLB0105M,2019,635.0
FURNITUR,Furniture,LB01,income quintile,Q4,CXUFURNITURLB0105M,2020,632.0
FURNITUR,Furniture,LB01,income quintile,Q4,CXUFURNITURLB0105M,2021,766.0
FURNITUR,Furniture,LB01,income quintile,Q4,CXUFURNITURLB0105M,2022,716.0
FURNITUR,Furniture,LB01,income quintile,Q4,CXUFURNITURLB0105M,2023,703.0
FURNITUR,Furniture,LB01,income quintile,Q4,CXUFURNITURLB0105M,2024,795.0
FURNITUR,Furniture,LB01,income quintile,Q5 highest 20%,CXUFURNITURLB0106M,2015,1104.0
FURNITUR,Furniture,LB01,income quintile,Q5 highest 20%,CXUFURNITURLB0106M,2016,984.0
FURNITUR,Furniture,LB01,income quintile,Q5 highest 20%,CXUFURNITURLB0106M,2017,1098.0
FURNITUR,Furniture,LB01,income quintile,Q5 highest 20%,CXUFURNITURLB0106M,2018,1100.0
FURNITUR,Furniture,LB01,income quintile,Q5 highest 20%,CXUFURNITURLB0106M,2019,1092.0
FURNITUR,Furniture,LB01,income quintile,Q5 highest 20%,CXUFURNITURLB0106M,2020,1094.0
FURNITUR,Furniture,LB01,income quintile,Q5 highest 20%,CXUFURNITURLB0106M,2021,1490.0
FURNITUR,Furniture,LB01,income quintile,Q5 highest 20%,CXUFURNITURLB0106M,2022,1879.0
FURNITUR,Furniture,LB01,income quintile,Q5 highest 20%,CXUFURNITURLB0106M,2023,1297.0
FURNITUR,Furniture,LB01,income quintile,Q5 highest 20%,CXUFURNITURLB0106M,2024,1334.0
FURNITUR,Furniture,LB11,census region,All consumer units,CXUFURNITURLB1101M,2015,502.0
FURNITUR,Furniture,LB11,census region,All consumer units,CXUFURNITURLB1101M,2016,460.0
FURNITUR,Furniture,LB11,census region,All consumer units,CXUFURNITURLB1101M,2017,515.0
FURNITUR,Furniture,LB11,census region,All consumer units,CXUFURNITURLB1101M,2018,518.0
FURNITUR,Furniture,LB11,census region,All consumer units,CXUFURNITURLB1101M,2019,521.0
FURNITUR,Furniture,LB11,census region,All consumer units,CXUFURNITURLB1101M,2020,534.0
FURNITUR,Furniture,LB11,census region,All consumer units,CXUFURNITURLB1101M,2021,716.0
FURNITUR,Furniture,LB11,census region,All consumer units,CXUFURNITURLB1101M,2022,746.0
FURNITUR,Furniture,LB11,census region,All consumer units,CXUFURNITURLB1101M,2023,619.0
FURNITUR,Furniture,LB11,census region,All consumer units,CXUFURNITURLB1101M,2024,648.0
FURNITUR,Furniture,LB11,census region,Midwest,CXUFURNITURLB1103M,2015,555.0
FURNITUR,Furniture,LB11,census region,Midwest,CXUFURNITURLB1103M,2016,445.0
FURNITUR,Furniture,LB11,census region,Midwest,CXUFURNITURLB1103M,2017,551.0
FURNITUR,Furniture,LB11,census region,Midwest,CXUFURNITURLB1103M,2018,501.0
FURNITUR,Furniture,LB11,census region,Midwest,CXUFURNITURLB1103M,2019,487.0
FURNITUR,Furniture,LB11,census region,Midwest,CXUFURNITURLB1103M,2020,473.0
FURNITUR,Furniture,LB11,census region,Midwest,CXUFURNITURLB1103M,2021,788.0
FURNITUR,Furniture,LB11,census region,Midwest,CXUFURNITURLB1103M,2022,721.0
FURNITUR,Furniture,LB11,census region,Midwest,CXUFURNITURLB1103M,2023,564.0
FURNITUR,Furniture,LB11,census region,Midwest,CXUFURNITURLB1103M,2024,633.0
FURNITUR,Furniture,LB11,census region,Northeast,CXUFURNITURLB1102M,2015,448.0
FURNITUR,Furniture,LB11,census region,Northeast,CXUFURNITURLB1102M,2016,456.0
FURNITUR,Furniture,LB11,census region,Northeast,CXUFURNITURLB1102M,2017,587.0
FURNITUR,Furniture,LB11,census region,Northeast,CXUFURNITURLB1102M,2018,565.0
FURNITUR,Furniture,LB11,census region,Northeast,CXUFURNITURLB1102M,2019,550.0
FURNITUR,Furniture,LB11,census region,Northeast,CXUFURNITURLB1102M,2020,506.0
FURNITUR,Furniture,LB11,census region,Northeast,CXUFURNITURLB1102M,2021,633.0
FURNITUR,Furniture,LB11,census region,Northeast,CXUFURNITURLB1102M,2022,741.0
