naics,kind_of_business,year,month,period,sales_musd,seasonally_adjusted
"442,443","Furniture, home furn, electronics and appliance stores",2016,12,2016-12,16626.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2017,1,2017-01,16874.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2017,2,2017-02,16792.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2017,3,2017-03,17037.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2017,4,2017-04,16975.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2017,5,2017-05,16907.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2017,6,2017-06,16916.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2017,7,2017-07,16790.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2017,8,2017-08,16859.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2017,9,2017-09,16882.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2017,10,2017-10,17201.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2017,11,2017-11,17493.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2017,12,2017-12,17519.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2018,1,2018-01,17358.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2018,2,2018-02,17483.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2018,3,2018-03,17425.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2018,4,2018-04,17624.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2018,5,2018-05,17509.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2018,6,2018-06,17588.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2018,7,2018-07,17548.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2018,8,2018-08,17468.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2018,9,2018-09,17325.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2018,10,2018-10,17391.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2018,11,2018-11,17376.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2018,12,2018-12,17387.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2019,1,2019-01,17184.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2019,2,2019-02,17104.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2019,3,2019-03,17256.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2019,4,2019-04,17118.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2019,5,2019-05,17356.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2019,6,2019-06,17368.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2019,7,2019-07,17404.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2019,8,2019-08,17352.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2019,9,2019-09,17500.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2019,10,2019-10,17310.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2019,11,2019-11,17401.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2019,12,2019-12,17420.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2020,1,2020-01,17502.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2020,2,2020-02,17240.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2020,3,2020-03,13734.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2020,4,2020-04,7182.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2020,5,2020-05,11088.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2020,6,2020-06,15448.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2020,7,2020-07,16541.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2020,8,2020-08,17137.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2020,9,2020-09,17027.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2020,10,2020-10,17327.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2020,11,2020-11,16786.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2020,12,2020-12,16688.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2021,1,2021-01,18698.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2021,2,2021-02,17769.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2021,3,2021-03,19793.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2021,4,2021-04,19871.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2021,5,2021-05,19520.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2021,6,2021-06,19776.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2021,7,2021-07,19609.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2021,8,2021-08,19286.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2021,9,2021-09,19226.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2021,10,2021-10,19958.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2021,11,2021-11,18916.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2021,12,2021-12,18403.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2022,1,2022-01,18831.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2022,2,2022-02,19112.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2022,3,2022-03,20006.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2022,4,2022-04,20515.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2022,5,2022-05,19834.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2022,6,2022-06,19532.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2022,7,2022-07,19434.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2022,8,2022-08,19540.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2022,9,2022-09,19387.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2022,10,2022-10,19600.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2022,11,2022-11,18517.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2022,12,2022-12,18005.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2023,1,2023-01,20528.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2023,2,2023-02,19505.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2023,3,2023-03,19239.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2023,4,2023-04,18949.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2023,5,2023-05,18814.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2023,6,2023-06,18971.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2023,7,2023-07,18630.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2023,8,2023-08,18749.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2023,9,2023-09,18632.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2023,10,2023-10,18510.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2023,11,2023-11,18417.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2023,12,2023-12,17795.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2024,1,2024-01,18578.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2024,2,2024-02,18556.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2024,3,2024-03,18065.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2024,4,2024-04,18410.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2024,5,2024-05,18612.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2024,6,2024-06,18629.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2024,7,2024-07,18745.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2024,8,2024-08,18648.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2024,9,2024-09,18609.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2024,10,2024-10,18649.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2024,11,2024-11,18844.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2024,12,2024-12,19380.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2025,1,2025-01,18941.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2025,2,2025-02,19092.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2025,3,2025-03,19022.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2025,4,2025-04,19104.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2025,5,2025-05,18963.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2025,6,2025-06,18955.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2025,7,2025-07,19234.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2025,8,2025-08,19033.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2025,9,2025-09,18718.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2025,10,2025-10,18891.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2025,11,2025-11,18890.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2025,12,2025-12,18721.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2026,1,2026-01,18927.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2026,2,2026-02,18976.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2026,3,2026-03,19352.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2026,4,2026-04,19352.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2026,5,2026-05,19476.0,True
"442,443","Furniture, home furn, electronics and appliance stores",2026,6,2026-06,19467.0,True
4421,Furniture stores,1992,1,1992-01,2335.0,False
4421,Furniture stores,1992,2,1992-02,2401.0,False
4421,Furniture stores,1992,3,1992-03,2546.0,False
4421,Furniture stores,1992,4,1992-04,2466.0,False
4421,Furniture stores,1992,5,1992-05,2543.0,False
4421,Furniture stores,1992,6,1992-06,2542.0,False
4421,Furniture stores,1992,7,1992-07,2566.0,False
4421,Furniture stores,1992,8,1992-08,2577.0,False
4421,Furniture stores,1992,9,1992-09,2550.0,False
4421,Furniture stores,1992,10,1992-10,2603.0,False
4421,Furniture stores,1992,11,1992-11,2704.0,False
4421,Furniture stores,1992,12,1992-12,2977.0,False
4421,Furniture stores,1993,1,1993-01,2494.0,False
4421,Furniture stores,1993,2,1993-02,2391.0,False
4421,Furniture stores,1993,3,1993-03,2650.0,False
4421,Furniture stores,1993,4,1993-04,2585.0,False
4421,Furniture stores,1993,5,1993-05,2703.0,False
4421,Furniture stores,1993,6,1993-06,2681.0,False
4421,Furniture stores,1993,7,1993-07,2743.0,False
4421,Furniture stores,1993,8,1993-08,2712.0,False
4421,Furniture stores,1993,9,1993-09,2688.0,False
4421,Furniture stores,1993,10,1993-10,2757.0,False
4421,Furniture stores,1993,11,1993-11,2959.0,False
4421,Furniture stores,1993,12,1993-12,3174.0,False
4421,Furniture stores,1994,1,1994-01,2478.0,False
4421,Furniture stores,1994,2,1994-02,2500.0,False
4421,Furniture stores,1994,3,1994-03,2850.0,False
4421,Furniture stores,1994,4,1994-04,2760.0,False
4421,Furniture stores,1994,5,1994-05,2796.0,False
4421,Furniture stores,1994,6,1994-06,2826.0,False
4421,Furniture stores,1994,7,1994-07,2860.0,False
4421,Furniture stores,1994,8,1994-08,3009.0,False
4421,Furniture stores,1994,9,1994-09,2997.0,False
4421,Furniture stores,1994,10,1994-10,2972.0,False
4421,Furniture stores,1994,11,1994-11,3201.0,False
4421,Furniture stores,1994,12,1994-12,3468.0,False
4421,Furniture stores,1995,1,1995-01,2796.0,False
4421,Furniture stores,1995,2,1995-02,2608.0,False
4421,Furniture stores,1995,3,1995-03,2989.0,False
4421,Furniture stores,1995,4,1995-04,2755.0,False
4421,Furniture stores,1995,5,1995-05,2963.0,False
4421,Furniture stores,1995,6,1995-06,2984.0,False
4421,Furniture stores,1995,7,1995-07,2960.0,False
4421,Furniture stores,1995,8,1995-08,3113.0,False
4421,Furniture stores,1995,9,1995-09,3126.0,False
4421,Furniture stores,1995,10,1995-10,3110.0,False
4421,Furniture stores,1995,11,1995-11,3346.0,False
4421,Furniture stores,1995,12,1995-12,3469.0,False
4421,Furniture stores,1996,1,1996-01,2825.0,False
4421,Furniture stores,1996,2,1996-02,2898.0,False
4421,Furniture stores,1996,3,1996-03,3201.0,False
4421,Furniture stores,1996,4,1996-04,3060.0,False
4421,Furniture stores,1996,5,1996-05,3208.0,False
4421,Furniture stores,1996,6,1996-06,3137.0,False
4421,Furniture stores,1996,7,1996-07,3173.0,False
4421,Furniture stores,1996,8,1996-08,3285.0,False
4421,Furniture stores,1996,9,1996-09,3162.0,False
4421,Furniture stores,1996,10,1996-10,3271.0,False
4421,Furniture stores,1996,11,1996-11,3541.0,False
4421,Furniture stores,1996,12,1996-12,3571.0,False
4421,Furniture stores,1997,1,1997-01,3163.0,False
4421,Furniture stores,1997,2,1997-02,3047.0,False
4421,Furniture stores,1997,3,1997-03,3294.0,False
4421,Furniture stores,1997,4,1997-04,3179.0,False
4421,Furniture stores,1997,5,1997-05,3443.0,False
4421,Furniture stores,1997,6,1997-06,3270.0,False
4421,Furniture stores,1997,7,1997-07,3323.0,False
4421,Furniture stores,1997,8,1997-08,3542.0,False
4421,Furniture stores,1997,9,1997-09,3405.0,False
4421,Furniture stores,1997,10,1997-10,3527.0,False
4421,Furniture stores,1997,11,1997-11,3778.0,False
4421,Furniture stores,1997,12,1997-12,3997.0,False
4421,Furniture stores,1998,1,1998-01,3491.0,False
4421,Furniture stores,1998,2,1998-02,3301.0,False
4421,Furniture stores,1998,3,1998-03,3577.0,False
4421,Furniture stores,1998,4,1998-04,3392.0,False
4421,Furniture stores,1998,5,1998-05,3544.0,False
4421,Furniture stores,1998,6,1998-06,3528.0,False
4421,Furniture stores,1998,7,1998-07,3581.0,False
4421,Furniture stores,1998,8,1998-08,3594.0,False
4421,Furniture stores,1998,9,1998-09,3526.0,False
4421,Furniture stores,1998,10,1998-10,3654.0,False
4421,Furniture stores,1998,11,1998-11,3890.0,False
4421,Furniture stores,1998,12,1998-12,4079.0,False
4421,Furniture stores,1999,1,1999-01,3514.0,False
4421,Furniture stores,1999,2,1999-02,3478.0,False
4421,Furniture stores,1999,3,1999-03,3859.0,False
4421,Furniture stores,1999,4,1999-04,3532.0,False
4421,Furniture stores,1999,5,1999-05,3718.0,False
4421,Furniture stores,1999,6,1999-06,3740.0,False
4421,Furniture stores,1999,7,1999-07,3814.0,False
4421,Furniture stores,1999,8,1999-08,3883.0,False
4421,Furniture stores,1999,9,1999-09,3896.0,False
4421,Furniture stores,1999,10,1999-10,3956.0,False
4421,Furniture stores,1999,11,1999-11,4218.0,False
4421,Furniture stores,1999,12,1999-12,4460.0,False
4421,Furniture stores,2000,1,2000-01,3821.0,False
4421,Furniture stores,2000,2,2000-02,3994.0,False
4421,Furniture stores,2000,3,2000-03,4280.0,False
4421,Furniture stores,2000,4,2000-04,3955.0,False
4421,Furniture stores,2000,5,2000-05,4175.0,False
4421,Furniture stores,2000,6,2000-06,4096.0,False
4421,Furniture stores,2000,7,2000-07,4126.0,False
4421,Furniture stores,2000,8,2000-08,4258.0,False
4421,Furniture stores,2000,9,2000-09,4122.0,False
4421,Furniture stores,2000,10,2000-10,4078.0,False
4421,Furniture stores,2000,11,2000-11,4400.0,False
4421,Furniture stores,2000,12,2000-12,4350.0,False
4421,Furniture stores,2001,1,2001-01,3974.0,False
4421,Furniture stores,2001,2,2001-02,3854.0,False
4421,Furniture stores,2001,3,2001-03,4266.0,False
4421,Furniture stores,2001,4,2001-04,3811.0,False
4421,Furniture stores,2001,5,2001-05,4068.0,False
4421,Furniture stores,2001,6,2001-06,4141.0,False
4421,Furniture stores,2001,7,2001-07,4065.0,False
4421,Furniture stores,2001,8,2001-08,4247.0,False
4421,Furniture stores,2001,9,2001-09,3873.0,False
4421,Furniture stores,2001,10,2001-10,4050.0,False
4421,Furniture stores,2001,11,2001-11,4543.0,False
4421,Furniture stores,2001,12,2001-12,4700.0,False
4421,Furniture stores,2002,1,2002-01,4016.0,False
4421,Furniture stores,2002,2,2002-02,4031.0,False
4421,Furniture stores,2002,3,2002-03,4359.0,False
4421,Furniture stores,2002,4,2002-04,4028.0,False
4421,Furniture stores,2002,5,2002-05,4314.0,False
4421,Furniture stores,2002,6,2002-06,4066.0,False
4421,Furniture stores,2002,7,2002-07,4066.0,False
4421,Furniture stores,2002,8,2002-08,4281.0,False
4421,Furniture stores,2002,9,2002-09,3964.0,False
4421,Furniture stores,2002,10,2002-10,4096.0,False
4421,Furniture stores,2002,11,2002-11,4578.0,False
4421,Furniture stores,2002,12,2002-12,4423.0,False
4421,Furniture stores,2003,1,2003-01,3950.0,False
4421,Furniture stores,2003,2,2003-02,3742.0,False
4421,Furniture stores,2003,3,2003-03,4191.0,False
4421,Furniture stores,2003,4,2003-04,3903.0,False
4421,Furniture stores,2003,5,2003-05,4281.0,False
4421,Furniture stores,2003,6,2003-06,4049.0,False
4421,Furniture stores,2003,7,2003-07,4192.0,False
4421,Furniture stores,2003,8,2003-08,4433.0,False
4421,Furniture stores,2003,9,2003-09,4167.0,False
4421,Furniture stores,2003,10,2003-10,4316.0,False
4421,Furniture stores,2003,11,2003-11,4591.0,False
4421,Furniture stores,2003,12,2003-12,4799.0,False
4421,Furniture stores,2004,1,2004-01,4274.0,False
4421,Furniture stores,2004,2,2004-02,4245.0,False
4421,Furniture stores,2004,3,2004-03,4543.0,False
4421,Furniture stores,2004,4,2004-04,4220.0,False
4421,Furniture stores,2004,5,2004-05,4369.0,False
4421,Furniture stores,2004,6,2004-06,4482.0,False
4421,Furniture stores,2004,7,2004-07,4749.0,False
4421,Furniture stores,2004,8,2004-08,4691.0,False
4421,Furniture stores,2004,9,2004-09,4437.0,False
4421,Furniture stores,2004,10,2004-10,4591.0,False
4421,Furniture stores,2004,11,2004-11,4914.0,False
4421,Furniture stores,2004,12,2004-12,5217.0,False
4421,Furniture stores,2005,1,2005-01,4357.0,False
4421,Furniture stores,2005,2,2005-02,4481.0,False
4421,Furniture stores,2005,3,2005-03,4756.0,False
4421,Furniture stores,2005,4,2005-04,4520.0,False
4421,Furniture stores,2005,5,2005-05,4557.0,False
4421,Furniture stores,2005,6,2005-06,4722.0,False
4421,Furniture stores,2005,7,2005-07,4780.0,False
4421,Furniture stores,2005,8,2005-08,5080.0,False
4421,Furniture stores,2005,9,2005-09,4947.0,False
4421,Furniture stores,2005,10,2005-10,4827.0,False
4421,Furniture stores,2005,11,2005-11,5211.0,False
4421,Furniture stores,2005,12,2005-12,5371.0,False
4421,Furniture stores,2006,1,2006-01,4706.0,False
4421,Furniture stores,2006,2,2006-02,4716.0,False
4421,Furniture stores,2006,3,2006-03,5061.0,False
4421,Furniture stores,2006,4,2006-04,4565.0,False
4421,Furniture stores,2006,5,2006-05,4795.0,False
4421,Furniture stores,2006,6,2006-06,4917.0,False
4421,Furniture stores,2006,7,2006-07,4899.0,False
4421,Furniture stores,2006,8,2006-08,5265.0,False
4421,Furniture stores,2006,9,2006-09,5038.0,False
4421,Furniture stores,2006,10,2006-10,4769.0,False
4421,Furniture stores,2006,11,2006-11,5149.0,False
4421,Furniture stores,2006,12,2006-12,5177.0,False
4421,Furniture stores,2007,1,2007-01,4766.0,False
4421,Furniture stores,2007,2,2007-02,4816.0,False
4421,Furniture stores,2007,3,2007-03,5102.0,False
4421,Furniture stores,2007,4,2007-04,4602.0,False
4421,Furniture stores,2007,5,2007-05,4927.0,False
4421,Furniture stores,2007,6,2007-06,4802.0,False
4421,Furniture stores,2007,7,2007-07,4783.0,False
4421,Furniture stores,2007,8,2007-08,5107.0,False
4421,Furniture stores,2007,9,2007-09,4778.0,False
4421,Furniture stores,2007,10,2007-10,4646.0,False
4421,Furniture stores,2007,11,2007-11,4961.0,False
4421,Furniture stores,2007,12,2007-12,4883.0,False
4421,Furniture stores,2008,1,2008-01,4505.0,False
4421,Furniture stores,2008,2,2008-02,4566.0,False
4421,Furniture stores,2008,3,2008-03,4610.0,False
4421,Furniture stores,2008,4,2008-04,4321.0,False
4421,Furniture stores,2008,5,2008-05,4626.0,False
4421,Furniture stores,2008,6,2008-06,4181.0,False
4421,Furniture stores,2008,7,2008-07,4341.0,False
4421,Furniture stores,2008,8,2008-08,4543.0,False
4421,Furniture stores,2008,9,2008-09,4023.0,False
4421,Furniture stores,2008,10,2008-10,3906.0,False
4421,Furniture stores,2008,11,2008-11,4018.0,False
4421,Furniture stores,2008,12,2008-12,4058.0,False
4421,Furniture stores,2009,1,2009-01,3767.0,False
4421,Furniture stores,2009,2,2009-02,3838.0,False
4421,Furniture stores,2009,3,2009-03,3774.0,False
4421,Furniture stores,2009,4,2009-04,3503.0,False
4421,Furniture stores,2009,5,2009-05,3766.0,False
4421,Furniture stores,2009,6,2009-06,3628.0,False
4421,Furniture stores,2009,7,2009-07,3726.0,False
4421,Furniture stores,2009,8,2009-08,3860.0,False
4421,Furniture stores,2009,9,2009-09,3749.0,False
4421,Furniture stores,2009,10,2009-10,3647.0,False
4421,Furniture stores,2009,11,2009-11,3769.0,False
4421,Furniture stores,2009,12,2009-12,3861.0,False
4421,Furniture stores,2010,1,2010-01,3608.0,False
4421,Furniture stores,2010,2,2010-02,3756.0,False
4421,Furniture stores,2010,3,2010-03,4009.0,False
4421,Furniture stores,2010,4,2010-04,3602.0,False
4421,Furniture stores,2010,5,2010-05,3887.0,False
4421,Furniture stores,2010,6,2010-06,3674.0,False
4421,Furniture stores,2010,7,2010-07,3886.0,False
4421,Furniture stores,2010,8,2010-08,3919.0,False
4421,Furniture stores,2010,9,2010-09,3855.0,False
4421,Furniture stores,2010,10,2010-10,3642.0,False
4421,Furniture stores,2010,11,2010-11,3931.0,False
4421,Furniture stores,2010,12,2010-12,3972.0,False
4421,Furniture stores,2011,1,2011-01,3508.0,False
4421,Furniture stores,2011,2,2011-02,3796.0,False
4421,Furniture stores,2011,3,2011-03,4221.0,False
4421,Furniture stores,2011,4,2011-04,3826.0,False
4421,Furniture stores,2011,5,2011-05,3787.0,False
4421,Furniture stores,2011,6,2011-06,3718.0,False
4421,Furniture stores,2011,7,2011-07,3925.0,False
4421,Furniture stores,2011,8,2011-08,4052.0,False
4421,Furniture stores,2011,9,2011-09,3973.0,False
4421,Furniture stores,2011,10,2011-10,3667.0,False
4421,Furniture stores,2011,11,2011-11,4045.0,False
4421,Furniture stores,2011,12,2011-12,4214.0,False
4421,Furniture stores,2012,1,2012-01,3818.0,False
4421,Furniture stores,2012,2,2012-02,4237.0,False
4421,Furniture stores,2012,3,2012-03,4349.0,False
4421,Furniture stores,2012,4,2012-04,3722.0,False
4421,Furniture stores,2012,5,2012-05,4108.0,False
4421,Furniture stores,2012,6,2012-06,3994.0,False
4421,Furniture stores,2012,7,2012-07,4063.0,False
4421,Furniture stores,2012,8,2012-08,4285.0,False
4421,Furniture stores,2012,9,2012-09,4049.0,False
4421,Furniture stores,2012,10,2012-10,3722.0,False
4421,Furniture stores,2012,11,2012-11,4160.0,False
4421,Furniture stores,2012,12,2012-12,4277.0,False
4421,Furniture stores,2013,1,2013-01,3904.0,False
4421,Furniture stores,2013,2,2013-02,3926.0,False
4421,Furniture stores,2013,3,2013-03,4412.0,False
4421,Furniture stores,2013,4,2013-04,3922.0,False
4421,Furniture stores,2013,5,2013-05,4160.0,False
4421,Furniture stores,2013,6,2013-06,4035.0,False
4421,Furniture stores,2013,7,2013-07,4185.0,False
4421,Furniture stores,2013,8,2013-08,4518.0,False
4421,Furniture stores,2013,9,2013-09,4221.0,False
4421,Furniture stores,2013,10,2013-10,4230.0,False
4421,Furniture stores,2013,11,2013-11,4542.0,False
4421,Furniture stores,2013,12,2013-12,4193.0,False
4421,Furniture stores,2014,1,2014-01,3873.0,False
4421,Furniture stores,2014,2,2014-02,4037.0,False
4421,Furniture stores,2014,3,2014-03,4554.0,False
4421,Furniture stores,2014,4,2014-04,4126.0,False
4421,Furniture stores,2014,5,2014-05,4573.0,False
4421,Furniture stores,2014,6,2014-06,4156.0,False
4421,Furniture stores,2014,7,2014-07,4407.0,False
4421,Furniture stores,2014,8,2014-08,4672.0,False
4421,Furniture stores,2014,9,2014-09,4563.0,False
4421,Furniture stores,2014,10,2014-10,4458.0,False
4421,Furniture stores,2014,11,2014-11,4714.0,False
4421,Furniture stores,2014,12,2014-12,4807.0,False
4421,Furniture stores,2015,1,2015-01,4416.0,False
4421,Furniture stores,2015,2,2015-02,4255.0,False
4421,Furniture stores,2015,3,2015-03,4763.0,False
4421,Furniture stores,2015,4,2015-04,4382.0,False
4421,Furniture stores,2015,5,2015-05,4892.0,False
4421,Furniture stores,2015,6,2015-06,4661.0,False
4421,Furniture stores,2015,7,2015-07,4841.0,False
4421,Furniture stores,2015,8,2015-08,4986.0,False
4421,Furniture stores,2015,9,2015-09,5053.0,False
4421,Furniture stores,2015,10,2015-10,4914.0,False
4421,Furniture stores,2015,11,2015-11,4969.0,False
4421,Furniture stores,2015,12,2015-12,5192.0,False
4421,Furniture stores,2016,1,2016-01,4524.0,False
4421,Furniture stores,2016,2,2016-02,4740.0,False
4421,Furniture stores,2016,3,2016-03,5113.0,False
4421,Furniture stores,2016,4,2016-04,4641.0,False
4421,Furniture stores,2016,5,2016-05,4917.0,False
4421,Furniture stores,2016,6,2016-06,4949.0,False
4421,Furniture stores,2016,7,2016-07,4948.0,False
4421,Furniture stores,2016,8,2016-08,5054.0,False
4421,Furniture stores,2016,9,2016-09,5207.0,False
4421,Furniture stores,2016,10,2016-10,4825.0,False
4421,Furniture stores,2016,11,2016-11,5197.0,False
4421,Furniture stores,2016,12,2016-12,5215.0,False
4421,Furniture stores,2017,1,2017-01,4573.0,False
4421,Furniture stores,2017,2,2017-02,4683.0,False
4421,Furniture stores,2017,3,2017-03,5389.0,False
4421,Furniture stores,2017,4,2017-04,4675.0,False
4421,Furniture stores,2017,5,2017-05,5060.0,False
4421,Furniture stores,2017,6,2017-06,5005.0,False
4421,Furniture stores,2017,7,2017-07,5024.0,False
4421,Furniture stores,2017,8,2017-08,5146.0,False
4421,Furniture stores,2017,9,2017-09,5108.0,False
4421,Furniture stores,2017,10,2017-10,4971.0,False
4421,Furniture stores,2017,11,2017-11,5377.0,False
4421,Furniture stores,2017,12,2017-12,5314.0,False
4421,Furniture stores,2018,1,2018-01,4643.0,False
4421,Furniture stores,2018,2,2018-02,4722.0,False
4421,Furniture stores,2018,3,2018-03,5584.0,False
4421,Furniture stores,2018,4,2018-04,4934.0,False
4421,Furniture stores,2018,5,2018-05,5289.0,False
4421,Furniture stores,2018,6,2018-06,5317.0,False
4421,Furniture stores,2018,7,2018-07,5205.0,False
4421,Furniture stores,2018,8,2018-08,5446.0,False
4421,Furniture stores,2018,9,2018-09,5312.0,False
4421,Furniture stores,2018,10,2018-10,5097.0,False
4421,Furniture stores,2018,11,2018-11,5426.0,False
4421,Furniture stores,2018,12,2018-12,5352.0,False
4421,Furniture stores,2019,1,2019-01,4569.0,False
4421,Furniture stores,2019,2,2019-02,4560.0,False
4421,Furniture stores,2019,3,2019-03,5438.0,False
4421,Furniture stores,2019,4,2019-04,5005.0,False
4421,Furniture stores,2019,5,2019-05,5507.0,False
4421,Furniture stores,2019,6,2019-06,5271.0,False
4421,Furniture stores,2019,7,2019-07,5427.0,False
4421,Furniture stores,2019,8,2019-08,5629.0,False
4421,Furniture stores,2019,9,2019-09,5560.0,False
4421,Furniture stores,2019,10,2019-10,5334.0,False
4421,Furniture stores,2019,11,2019-11,5699.0,False
4421,Furniture stores,2019,12,2019-12,5329.0,False
4421,Furniture stores,2020,1,2020-01,5025.0,False
4421,Furniture stores,2020,2,2020-02,5174.0,False
4421,Furniture stores,2020,3,2020-03,4393.0,False
4421,Furniture stores,2020,4,2020-04,1931.0,False
4421,Furniture stores,2020,5,2020-05,4173.0,False
4421,Furniture stores,2020,6,2020-06,5560.0,False
