keyword,batch,is_anchor,date,timestamp,raw_index,anchor_scaled
solid wood dining table,0,False,"Mar 27 – Apr 2, 2022",1648339200,0,0.0
walnut dining table,0,False,"Mar 27 – Apr 2, 2022",1648339200,0,0.0
live edge dining table,0,False,"Mar 27 – Apr 2, 2022",1648339200,0,0.0
dining table,0,True,"Apr 3 – 9, 2022",1648944000,30,1.0369
custom dining table,0,False,"Apr 3 – 9, 2022",1648944000,0,0.0
solid wood dining table,0,False,"Apr 3 – 9, 2022",1648944000,0,0.0
walnut dining table,0,False,"Apr 3 – 9, 2022",1648944000,0,0.0
live edge dining table,0,False,"Apr 3 – 9, 2022",1648944000,0,0.0
dining table,0,True,"Apr 10 – 16, 2022",1649548800,29,1.0024
custom dining table,0,False,"Apr 10 – 16, 2022",1649548800,0,0.0
solid wood dining table,0,False,"Apr 10 – 16, 2022",1649548800,0,0.0
walnut dining table,0,False,"Apr 10 – 16, 2022",1649548800,0,0.0
live edge dining table,0,False,"Apr 10 – 16, 2022",1649548800,0,0.0
dining table,0,True,"Apr 17 – 23, 2022",1650153600,29,1.0024
custom dining table,0,False,"Apr 17 – 23, 2022",1650153600,0,0.0
solid wood dining table,0,False,"Apr 17 – 23, 2022",1650153600,0,0.0
walnut dining table,0,False,"Apr 17 – 23, 2022",1650153600,0,0.0
live edge dining table,0,False,"Apr 17 – 23, 2022",1650153600,0,0.0
dining table,0,True,"Apr 24 – 30, 2022",1650758400,30,1.0369
custom dining table,0,False,"Apr 24 – 30, 2022",1650758400,0,0.0
solid wood dining table,0,False,"Apr 24 – 30, 2022",1650758400,0,0.0
walnut dining table,0,False,"Apr 24 – 30, 2022",1650758400,0,0.0
live edge dining table,0,False,"Apr 24 – 30, 2022",1650758400,0,0.0
dining table,0,True,"May 1 – 7, 2022",1651363200,29,1.0024
custom dining table,0,False,"May 1 – 7, 2022",1651363200,0,0.0
solid wood dining table,0,False,"May 1 – 7, 2022",1651363200,0,0.0
walnut dining table,0,False,"May 1 – 7, 2022",1651363200,0,0.0
live edge dining table,0,False,"May 1 – 7, 2022",1651363200,0,0.0
dining table,0,True,"May 8 – 14, 2022",1651968000,28,0.9678
custom dining table,0,False,"May 8 – 14, 2022",1651968000,0,0.0
solid wood dining table,0,False,"May 8 – 14, 2022",1651968000,1,0.0346
walnut dining table,0,False,"May 8 – 14, 2022",1651968000,0,0.0
live edge dining table,0,False,"May 8 – 14, 2022",1651968000,0,0.0
dining table,0,True,"May 15 – 21, 2022",1652572800,29,1.0024
custom dining table,0,False,"May 15 – 21, 2022",1652572800,0,0.0
solid wood dining table,0,False,"May 15 – 21, 2022",1652572800,0,0.0
walnut dining table,0,False,"May 15 – 21, 2022",1652572800,0,0.0
live edge dining table,0,False,"May 15 – 21, 2022",1652572800,0,0.0
dining table,0,True,"May 22 – 28, 2022",1653177600,29,1.0024
custom dining table,0,False,"May 22 – 28, 2022",1653177600,0,0.0
solid wood dining table,0,False,"May 22 – 28, 2022",1653177600,1,0.0346
walnut dining table,0,False,"May 22 – 28, 2022",1653177600,0,0.0
live edge dining table,0,False,"May 22 – 28, 2022",1653177600,0,0.0
dining table,0,True,"May 29 – Jun 4, 2022",1653782400,29,1.0024
custom dining table,0,False,"May 29 – Jun 4, 2022",1653782400,0,0.0
solid wood dining table,0,False,"May 29 – Jun 4, 2022",1653782400,0,0.0
walnut dining table,0,False,"May 29 – Jun 4, 2022",1653782400,0,0.0
live edge dining table,0,False,"May 29 – Jun 4, 2022",1653782400,0,0.0
dining table,0,True,"Jun 5 – 11, 2022",1654387200,28,0.9678
custom dining table,0,False,"Jun 5 – 11, 2022",1654387200,0,0.0
solid wood dining table,0,False,"Jun 5 – 11, 2022",1654387200,0,0.0
walnut dining table,0,False,"Jun 5 – 11, 2022",1654387200,0,0.0
live edge dining table,0,False,"Jun 5 – 11, 2022",1654387200,0,0.0
dining table,0,True,"Jun 12 – 18, 2022",1654992000,26,0.8987
custom dining table,0,False,"Jun 12 – 18, 2022",1654992000,0,0.0
solid wood dining table,0,False,"Jun 12 – 18, 2022",1654992000,0,0.0
walnut dining table,0,False,"Jun 12 – 18, 2022",1654992000,0,0.0
live edge dining table,0,False,"Jun 12 – 18, 2022",1654992000,0,0.0
dining table,0,True,"Jun 19 – 25, 2022",1655596800,28,0.9678
custom dining table,0,False,"Jun 19 – 25, 2022",1655596800,0,0.0
solid wood dining table,0,False,"Jun 19 – 25, 2022",1655596800,0,0.0
walnut dining table,0,False,"Jun 19 – 25, 2022",1655596800,0,0.0
live edge dining table,0,False,"Jun 19 – 25, 2022",1655596800,0,0.0
dining table,0,True,"Jun 26 – Jul 2, 2022",1656201600,28,0.9678
custom dining table,0,False,"Jun 26 – Jul 2, 2022",1656201600,0,0.0
solid wood dining table,0,False,"Jun 26 – Jul 2, 2022",1656201600,0,0.0
walnut dining table,0,False,"Jun 26 – Jul 2, 2022",1656201600,0,0.0
live edge dining table,0,False,"Jun 26 – Jul 2, 2022",1656201600,0,0.0
dining table,0,True,"Jul 3 – 9, 2022",1656806400,30,1.0369
custom dining table,0,False,"Jul 3 – 9, 2022",1656806400,0,0.0
solid wood dining table,0,False,"Jul 3 – 9, 2022",1656806400,0,0.0
walnut dining table,0,False,"Jul 3 – 9, 2022",1656806400,0,0.0
live edge dining table,0,False,"Jul 3 – 9, 2022",1656806400,0,0.0
dining table,0,True,"Jul 10 – 16, 2022",1657411200,29,1.0024
custom dining table,0,False,"Jul 10 – 16, 2022",1657411200,0,0.0
solid wood dining table,0,False,"Jul 10 – 16, 2022",1657411200,0,0.0
walnut dining table,0,False,"Jul 10 – 16, 2022",1657411200,0,0.0
live edge dining table,0,False,"Jul 10 – 16, 2022",1657411200,0,0.0
dining table,0,True,"Jul 17 – 23, 2022",1658016000,29,1.0024
custom dining table,0,False,"Jul 17 – 23, 2022",1658016000,0,0.0
solid wood dining table,0,False,"Jul 17 – 23, 2022",1658016000,0,0.0
walnut dining table,0,False,"Jul 17 – 23, 2022",1658016000,0,0.0
live edge dining table,0,False,"Jul 17 – 23, 2022",1658016000,0,0.0
dining table,0,True,"Jul 24 – 30, 2022",1658620800,29,1.0024
custom dining table,0,False,"Jul 24 – 30, 2022",1658620800,0,0.0
solid wood dining table,0,False,"Jul 24 – 30, 2022",1658620800,0,0.0
walnut dining table,0,False,"Jul 24 – 30, 2022",1658620800,0,0.0
live edge dining table,0,False,"Jul 24 – 30, 2022",1658620800,0,0.0
dining table,0,True,"Jul 31 – Aug 6, 2022",1659225600,31,1.0715
custom dining table,0,False,"Jul 31 – Aug 6, 2022",1659225600,0,0.0
solid wood dining table,0,False,"Jul 31 – Aug 6, 2022",1659225600,1,0.0346
walnut dining table,0,False,"Jul 31 – Aug 6, 2022",1659225600,0,0.0
live edge dining table,0,False,"Jul 31 – Aug 6, 2022",1659225600,0,0.0
dining table,0,True,"Aug 7 – 13, 2022",1659830400,28,0.9678
custom dining table,0,False,"Aug 7 – 13, 2022",1659830400,0,0.0
solid wood dining table,0,False,"Aug 7 – 13, 2022",1659830400,0,0.0
walnut dining table,0,False,"Aug 7 – 13, 2022",1659830400,0,0.0
live edge dining table,0,False,"Aug 7 – 13, 2022",1659830400,0,0.0
dining table,0,True,"Aug 14 – 20, 2022",1660435200,28,0.9678
custom dining table,0,False,"Aug 14 – 20, 2022",1660435200,0,0.0
solid wood dining table,0,False,"Aug 14 – 20, 2022",1660435200,0,0.0
walnut dining table,0,False,"Aug 14 – 20, 2022",1660435200,0,0.0
live edge dining table,0,False,"Aug 14 – 20, 2022",1660435200,0,0.0
dining table,0,True,"Aug 21 – 27, 2022",1661040000,27,0.9332
custom dining table,0,False,"Aug 21 – 27, 2022",1661040000,0,0.0
