series_id,family,label,year,month,period,value
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2022,3,2022-03,327.038
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2022,4,2022-04,328.594
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2022,5,2022-05,333.252
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2022,6,2022-06,335.762
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2022,7,2022-07,335.762
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2022,8,2022-08,336.24
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2022,9,2022-09,337.056
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2022,10,2022-10,330.183
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2022,11,2022-11,330.23
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2022,12,2022-12,330.172
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2023,1,2023-01,341.444
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2023,2,2023-02,344.352
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2023,3,2023-03,345.884
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2023,4,2023-04,340.227
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2023,5,2023-05,340.022
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2023,6,2023-06,348.085
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2023,7,2023-07,354.18
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2023,8,2023-08,354.18
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2023,9,2023-09,354.181
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2023,10,2023-10,343.802
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2023,11,2023-11,341.86
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2023,12,2023-12,341.859
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2024,1,2024-01,341.919
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2024,2,2024-02,340.326
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2024,3,2024-03,340.606
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2024,4,2024-04,340.373
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2024,5,2024-05,340.535
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2024,6,2024-06,338.67
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2024,7,2024-07,339.152
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2024,8,2024-08,339.88
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2024,9,2024-09,350.492
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2024,10,2024-10,354.055
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2024,11,2024-11,351.555
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2024,12,2024-12,351.57
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2025,1,2025-01,351.599
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2025,2,2025-02,354.224
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2025,3,2025-03,357.934
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2025,4,2025-04,347.668
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2025,5,2025-05,348.35
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2025,6,2025-06,359.857
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2025,7,2025-07,364.441
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2025,8,2025-08,364.456
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2025,9,2025-09,364.458
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2025,10,2025-10,367.213
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2025,11,2025-11,367.213
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2025,12,2025-12,367.814
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2026,1,2026-01,367.814
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2026,2,2026-02,368.199
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2026,3,2026-03,367.828
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2026,4,2026-04,367.828
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2026,5,2026-05,376.658
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2026,6,2026-06,376.66
PCU337122337122,PPI,Nonupholstered wood household furniture mfg (NAICS 337122),2026,7,2026-07,376.758
WPU0811,PPI,Softwood lumber,2017,1,2017-01,203.6
WPU0811,PPI,Softwood lumber,2017,2,2017-02,213.1
WPU0811,PPI,Softwood lumber,2017,3,2017-03,216.4
WPU0811,PPI,Softwood lumber,2017,4,2017-04,224.8
WPU0811,PPI,Softwood lumber,2017,5,2017-05,227.7
WPU0811,PPI,Softwood lumber,2017,6,2017-06,221.7
WPU0811,PPI,Softwood lumber,2017,7,2017-07,222.9
WPU0811,PPI,Softwood lumber,2017,8,2017-08,229.3
WPU0811,PPI,Softwood lumber,2017,9,2017-09,227.4
WPU0811,PPI,Softwood lumber,2017,10,2017-10,233.5
WPU0811,PPI,Softwood lumber,2017,11,2017-11,233.2
WPU0811,PPI,Softwood lumber,2017,12,2017-12,231.2
WPU0811,PPI,Softwood lumber,2018,1,2018-01,233.2
WPU0811,PPI,Softwood lumber,2018,2,2018-02,249.3
WPU0811,PPI,Softwood lumber,2018,3,2018-03,254.3
WPU0811,PPI,Softwood lumber,2018,4,2018-04,250.2
WPU0811,PPI,Softwood lumber,2018,5,2018-05,265.5
WPU0811,PPI,Softwood lumber,2018,6,2018-06,273.6
WPU0811,PPI,Softwood lumber,2018,7,2018-07,265.7
WPU0811,PPI,Softwood lumber,2018,8,2018-08,241.0
WPU0811,PPI,Softwood lumber,2018,9,2018-09,237.7
WPU0811,PPI,Softwood lumber,2018,10,2018-10,214.4
WPU0811,PPI,Softwood lumber,2018,11,2018-11,207.8
WPU0811,PPI,Softwood lumber,2018,12,2018-12,210.0
WPU0811,PPI,Softwood lumber,2019,1,2019-01,208.9
WPU0811,PPI,Softwood lumber,2019,2,2019-02,219.3
WPU0811,PPI,Softwood lumber,2019,3,2019-03,216.3
WPU0811,PPI,Softwood lumber,2019,4,2019-04,214.2
WPU0811,PPI,Softwood lumber,2019,5,2019-05,214.0
WPU0811,PPI,Softwood lumber,2019,6,2019-06,206.8
WPU0811,PPI,Softwood lumber,2019,7,2019-07,214.4
WPU0811,PPI,Softwood lumber,2019,8,2019-08,215.5
WPU0811,PPI,Softwood lumber,2019,9,2019-09,219.7
WPU0811,PPI,Softwood lumber,2019,10,2019-10,217.0
WPU0811,PPI,Softwood lumber,2019,11,2019-11,218.0
WPU0811,PPI,Softwood lumber,2019,12,2019-12,220.6
WPU0811,PPI,Softwood lumber,2020,1,2020-01,221.2
WPU0811,PPI,Softwood lumber,2020,2,2020-02,229.8
WPU0811,PPI,Softwood lumber,2020,3,2020-03,240.5
WPU0811,PPI,Softwood lumber,2020,4,2020-04,212.3
WPU0811,PPI,Softwood lumber,2020,5,2020-05,222.5
WPU0811,PPI,Softwood lumber,2020,6,2020-06,245.8
WPU0811,PPI,Softwood lumber,2020,7,2020-07,271.1
WPU0811,PPI,Softwood lumber,2020,8,2020-08,316.9
WPU0811,PPI,Softwood lumber,2020,9,2020-09,398.9
WPU0811,PPI,Softwood lumber,2020,10,2020-10,364.8
WPU0811,PPI,Softwood lumber,2020,11,2020-11,299.4
WPU0811,PPI,Softwood lumber,2020,12,2020-12,340.3
WPU0811,PPI,Softwood lumber,2021,1,2021-01,396.9
WPU0811,PPI,Softwood lumber,2021,2,2021-02,412.8
WPU0811,PPI,Softwood lumber,2021,3,2021-03,441.8
WPU0811,PPI,Softwood lumber,2021,4,2021-04,472.3
WPU0811,PPI,Softwood lumber,2021,5,2021-05,581.5
WPU0811,PPI,Softwood lumber,2021,6,2021-06,550.9
WPU0811,PPI,Softwood lumber,2021,7,2021-07,369.938
WPU0811,PPI,Softwood lumber,2021,8,2021-08,286.982
WPU0811,PPI,Softwood lumber,2021,9,2021-09,273.862
WPU0811,PPI,Softwood lumber,2021,10,2021-10,291.531
WPU0811,PPI,Softwood lumber,2021,11,2021-11,308.99
WPU0811,PPI,Softwood lumber,2021,12,2021-12,384.514
WPU0811,PPI,Softwood lumber,2022,1,2022-01,480.643
WPU0811,PPI,Softwood lumber,2022,2,2022-02,504.778
WPU0811,PPI,Softwood lumber,2022,3,2022-03,540.749
WPU0811,PPI,Softwood lumber,2022,4,2022-04,443.666
WPU0811,PPI,Softwood lumber,2022,5,2022-05,453.294
WPU0811,PPI,Softwood lumber,2022,6,2022-06,337.437
WPU0811,PPI,Softwood lumber,2022,7,2022-07,337.761
WPU0811,PPI,Softwood lumber,2022,8,2022-08,326.027
WPU0811,PPI,Softwood lumber,2022,9,2022-09,309.104
WPU0811,PPI,Softwood lumber,2022,10,2022-10,302.976
WPU0811,PPI,Softwood lumber,2022,11,2022-11,299.409
WPU0811,PPI,Softwood lumber,2022,12,2022-12,282.704
WPU0811,PPI,Softwood lumber,2023,1,2023-01,268.02
WPU0811,PPI,Softwood lumber,2023,2,2023-02,277.205
WPU0811,PPI,Softwood lumber,2023,3,2023-03,274.339
WPU0811,PPI,Softwood lumber,2023,4,2023-04,271.188
WPU0811,PPI,Softwood lumber,2023,5,2023-05,270.867
WPU0811,PPI,Softwood lumber,2023,6,2023-06,267.391
WPU0811,PPI,Softwood lumber,2023,7,2023-07,279.386
WPU0811,PPI,Softwood lumber,2023,8,2023-08,266.602
WPU0811,PPI,Softwood lumber,2023,9,2023-09,261.997
WPU0811,PPI,Softwood lumber,2023,10,2023-10,253.466
WPU0811,PPI,Softwood lumber,2023,11,2023-11,240.798
WPU0811,PPI,Softwood lumber,2023,12,2023-12,241.386
WPU0811,PPI,Softwood lumber,2024,1,2024-01,244.297
WPU0811,PPI,Softwood lumber,2024,2,2024-02,247.904
WPU0811,PPI,Softwood lumber,2024,3,2024-03,255.753
WPU0811,PPI,Softwood lumber,2024,4,2024-04,258.172
WPU0811,PPI,Softwood lumber,2024,5,2024-05,248.93
WPU0811,PPI,Softwood lumber,2024,6,2024-06,247.322
WPU0811,PPI,Softwood lumber,2024,7,2024-07,242.794
WPU0811,PPI,Softwood lumber,2024,8,2024-08,249.891
WPU0811,PPI,Softwood lumber,2024,9,2024-09,256.224
WPU0811,PPI,Softwood lumber,2024,10,2024-10,260.351
WPU0811,PPI,Softwood lumber,2024,11,2024-11,269.326
WPU0811,PPI,Softwood lumber,2024,12,2024-12,272.406
WPU0811,PPI,Softwood lumber,2025,1,2025-01,267.542
WPU0811,PPI,Softwood lumber,2025,2,2025-02,274.907
WPU0811,PPI,Softwood lumber,2025,3,2025-03,287.961
WPU0811,PPI,Softwood lumber,2025,4,2025-04,280.407
WPU0811,PPI,Softwood lumber,2025,5,2025-05,271.479
WPU0811,PPI,Softwood lumber,2025,6,2025-06,266.343
WPU0811,PPI,Softwood lumber,2025,7,2025-07,261.368
WPU0811,PPI,Softwood lumber,2025,8,2025-08,263.714
WPU0811,PPI,Softwood lumber,2025,9,2025-09,252.782
WPU0811,PPI,Softwood lumber,2025,10,2025-10,251.036
WPU0811,PPI,Softwood lumber,2025,11,2025-11,251.402
WPU0811,PPI,Softwood lumber,2025,12,2025-12,250.132
WPU0811,PPI,Softwood lumber,2026,1,2026-01,259.987
WPU0811,PPI,Softwood lumber,2026,2,2026-02,270.326
WPU0811,PPI,Softwood lumber,2026,3,2026-03,268.274
WPU0811,PPI,Softwood lumber,2026,4,2026-04,282.875
WPU0811,PPI,Softwood lumber,2026,5,2026-05,284.485
WPU0811,PPI,Softwood lumber,2026,6,2026-06,282.546
WPU0811,PPI,Softwood lumber,2026,7,2026-07,300.614
WPU0812,PPI,Hardwood lumber,2017,1,2017-01,214.1
WPU0812,PPI,Hardwood lumber,2017,2,2017-02,217.5
WPU0812,PPI,Hardwood lumber,2017,3,2017-03,216.8
WPU0812,PPI,Hardwood lumber,2017,4,2017-04,214.6
WPU0812,PPI,Hardwood lumber,2017,5,2017-05,216.0
WPU0812,PPI,Hardwood lumber,2017,6,2017-06,219.9
WPU0812,PPI,Hardwood lumber,2017,7,2017-07,220.0
WPU0812,PPI,Hardwood lumber,2017,8,2017-08,223.7
WPU0812,PPI,Hardwood lumber,2017,9,2017-09,223.0
WPU0812,PPI,Hardwood lumber,2017,10,2017-10,221.0
WPU0812,PPI,Hardwood lumber,2017,11,2017-11,223.9
WPU0812,PPI,Hardwood lumber,2017,12,2017-12,224.7
WPU0812,PPI,Hardwood lumber,2018,1,2018-01,225.7
WPU0812,PPI,Hardwood lumber,2018,2,2018-02,230.3
WPU0812,PPI,Hardwood lumber,2018,3,2018-03,230.8
WPU0812,PPI,Hardwood lumber,2018,4,2018-04,232.8
WPU0812,PPI,Hardwood lumber,2018,5,2018-05,236.7
WPU0812,PPI,Hardwood lumber,2018,6,2018-06,236.9
WPU0812,PPI,Hardwood lumber,2018,7,2018-07,232.5
WPU0812,PPI,Hardwood lumber,2018,8,2018-08,230.2
WPU0812,PPI,Hardwood lumber,2018,9,2018-09,225.4
WPU0812,PPI,Hardwood lumber,2018,10,2018-10,227.7
WPU0812,PPI,Hardwood lumber,2018,11,2018-11,225.1
WPU0812,PPI,Hardwood lumber,2018,12,2018-12,226.9
WPU0812,PPI,Hardwood lumber,2019,1,2019-01,225.6
WPU0812,PPI,Hardwood lumber,2019,2,2019-02,223.6
WPU0812,PPI,Hardwood lumber,2019,3,2019-03,222.2
WPU0812,PPI,Hardwood lumber,2019,4,2019-04,223.4
WPU0812,PPI,Hardwood lumber,2019,5,2019-05,218.7
WPU0812,PPI,Hardwood lumber,2019,6,2019-06,216.8
WPU0812,PPI,Hardwood lumber,2019,7,2019-07,215.5
WPU0812,PPI,Hardwood lumber,2019,8,2019-08,210.6
WPU0812,PPI,Hardwood lumber,2019,9,2019-09,208.8
WPU0812,PPI,Hardwood lumber,2019,10,2019-10,207.0
WPU0812,PPI,Hardwood lumber,2019,11,2019-11,204.6
WPU0812,PPI,Hardwood lumber,2019,12,2019-12,204.7
WPU0812,PPI,Hardwood lumber,2020,1,2020-01,202.6
WPU0812,PPI,Hardwood lumber,2020,2,2020-02,203.3
WPU0812,PPI,Hardwood lumber,2020,3,2020-03,203.6
WPU0812,PPI,Hardwood lumber,2020,4,2020-04,203.9
WPU0812,PPI,Hardwood lumber,2020,5,2020-05,204.4
WPU0812,PPI,Hardwood lumber,2020,6,2020-06,202.8
WPU0812,PPI,Hardwood lumber,2020,7,2020-07,203.2
WPU0812,PPI,Hardwood lumber,2020,8,2020-08,204.6
WPU0812,PPI,Hardwood lumber,2020,9,2020-09,205.9
WPU0812,PPI,Hardwood lumber,2020,10,2020-10,207.7
WPU0812,PPI,Hardwood lumber,2020,11,2020-11,218.7
WPU0812,PPI,Hardwood lumber,2020,12,2020-12,223.6
WPU0812,PPI,Hardwood lumber,2021,1,2021-01,231.8
WPU0812,PPI,Hardwood lumber,2021,2,2021-02,243.5
WPU0812,PPI,Hardwood lumber,2021,3,2021-03,254.2
WPU0812,PPI,Hardwood lumber,2021,4,2021-04,269.6
WPU0812,PPI,Hardwood lumber,2021,5,2021-05,279.1
WPU0812,PPI,Hardwood lumber,2021,6,2021-06,283.3
WPU0812,PPI,Hardwood lumber,2021,7,2021-07,293.981
WPU0812,PPI,Hardwood lumber,2021,8,2021-08,294.999
WPU0812,PPI,Hardwood lumber,2021,9,2021-09,295.936
WPU0812,PPI,Hardwood lumber,2021,10,2021-10,301.227
WPU0812,PPI,Hardwood lumber,2021,11,2021-11,300.807
WPU0812,PPI,Hardwood lumber,2021,12,2021-12,302.563
WPU0812,PPI,Hardwood lumber,2022,1,2022-01,294.336
WPU0812,PPI,Hardwood lumber,2022,2,2022-02,302.872
WPU0812,PPI,Hardwood lumber,2022,3,2022-03,303.213
WPU0812,PPI,Hardwood lumber,2022,4,2022-04,304.008
WPU0812,PPI,Hardwood lumber,2022,5,2022-05,316.108
WPU0812,PPI,Hardwood lumber,2022,6,2022-06,305.35
WPU0812,PPI,Hardwood lumber,2022,7,2022-07,306.937
WPU0812,PPI,Hardwood lumber,2022,8,2022-08,293.973
WPU0812,PPI,Hardwood lumber,2022,9,2022-09,280.986
WPU0812,PPI,Hardwood lumber,2022,10,2022-10,265.546
WPU0812,PPI,Hardwood lumber,2022,11,2022-11,253.624
WPU0812,PPI,Hardwood lumber,2022,12,2022-12,249.011
WPU0812,PPI,Hardwood lumber,2023,1,2023-01,267.833
WPU0812,PPI,Hardwood lumber,2023,2,2023-02,263.148
WPU0812,PPI,Hardwood lumber,2023,3,2023-03,259.786
WPU0812,PPI,Hardwood lumber,2023,4,2023-04,257.795
WPU0812,PPI,Hardwood lumber,2023,5,2023-05,258.754
WPU0812,PPI,Hardwood lumber,2023,6,2023-06,254.44
WPU0812,PPI,Hardwood lumber,2023,7,2023-07,273.659
WPU0812,PPI,Hardwood lumber,2023,8,2023-08,250.702
WPU0812,PPI,Hardwood lumber,2023,9,2023-09,259.37
WPU0812,PPI,Hardwood lumber,2023,10,2023-10,246.668
WPU0812,PPI,Hardwood lumber,2023,11,2023-11,249.915
WPU0812,PPI,Hardwood lumber,2023,12,2023-12,260.047
WPU0812,PPI,Hardwood lumber,2024,1,2024-01,260.278
WPU0812,PPI,Hardwood lumber,2024,2,2024-02,260.121
WPU0812,PPI,Hardwood lumber,2024,3,2024-03,256.754
WPU0812,PPI,Hardwood lumber,2024,4,2024-04,261.156
WPU0812,PPI,Hardwood lumber,2024,5,2024-05,263.339
WPU0812,PPI,Hardwood lumber,2024,6,2024-06,264.638
WPU0812,PPI,Hardwood lumber,2024,7,2024-07,264.962
WPU0812,PPI,Hardwood lumber,2024,8,2024-08,264.787
WPU0812,PPI,Hardwood lumber,2024,9,2024-09,264.621
WPU0812,PPI,Hardwood lumber,2024,10,2024-10,265.732
WPU0812,PPI,Hardwood lumber,2024,11,2024-11,266.191
WPU0812,PPI,Hardwood lumber,2024,12,2024-12,267.46
WPU0812,PPI,Hardwood lumber,2025,1,2025-01,270.794
WPU0812,PPI,Hardwood lumber,2025,2,2025-02,272.833
WPU0812,PPI,Hardwood lumber,2025,3,2025-03,276.385
WPU0812,PPI,Hardwood lumber,2025,4,2025-04,277.584
WPU0812,PPI,Hardwood lumber,2025,5,2025-05,278.569
WPU0812,PPI,Hardwood lumber,2025,6,2025-06,278.313
WPU0812,PPI,Hardwood lumber,2025,7,2025-07,279.887
WPU0812,PPI,Hardwood lumber,2025,8,2025-08,281.565
WPU0812,PPI,Hardwood lumber,2025,9,2025-09,281.338
WPU0812,PPI,Hardwood lumber,2025,10,2025-10,282.345
WPU0812,PPI,Hardwood lumber,2025,11,2025-11,282.696
WPU0812,PPI,Hardwood lumber,2025,12,2025-12,283.733
WPU0812,PPI,Hardwood lumber,2026,1,2026-01,284.704
WPU0812,PPI,Hardwood lumber,2026,2,2026-02,286.414
WPU0812,PPI,Hardwood lumber,2026,3,2026-03,286.2
WPU0812,PPI,Hardwood lumber,2026,4,2026-04,288.354
WPU0812,PPI,Hardwood lumber,2026,5,2026-05,288.144
WPU0812,PPI,Hardwood lumber,2026,6,2026-06,288.246
WPU0812,PPI,Hardwood lumber,2026,7,2026-07,289.058
WPU083,PPI,Millwork,2017,1,2017-01,189.9
WPU083,PPI,Millwork,2017,2,2017-02,192.4
WPU083,PPI,Millwork,2017,3,2017-03,198.6
WPU083,PPI,Millwork,2017,4,2017-04,201.7
WPU083,PPI,Millwork,2017,5,2017-05,202.5
WPU083,PPI,Millwork,2017,6,2017-06,200.2
WPU083,PPI,Millwork,2017,7,2017-07,198.6
WPU083,PPI,Millwork,2017,8,2017-08,202.1
WPU083,PPI,Millwork,2017,9,2017-09,206.2
WPU083,PPI,Millwork,2017,10,2017-10,218.7
WPU083,PPI,Millwork,2017,11,2017-11,220.9
WPU083,PPI,Millwork,2017,12,2017-12,218.1
WPU083,PPI,Millwork,2018,1,2018-01,219.8
WPU083,PPI,Millwork,2018,2,2018-02,227.9
WPU083,PPI,Millwork,2018,3,2018-03,236.5
WPU083,PPI,Millwork,2018,4,2018-04,236.6
WPU083,PPI,Millwork,2018,5,2018-05,239.9
WPU083,PPI,Millwork,2018,6,2018-06,243.1
WPU083,PPI,Millwork,2018,7,2018-07,239.4
WPU083,PPI,Millwork,2018,8,2018-08,230.5
WPU083,PPI,Millwork,2018,9,2018-09,230.1
WPU083,PPI,Millwork,2018,10,2018-10,229.0
WPU083,PPI,Millwork,2018,11,2018-11,217.4
WPU083,PPI,Millwork,2018,12,2018-12,212.5
WPU083,PPI,Millwork,2019,1,2019-01,211.9
WPU083,PPI,Millwork,2019,2,2019-02,212.8
WPU083,PPI,Millwork,2019,3,2019-03,212.6
WPU083,PPI,Millwork,2019,4,2019-04,213.1
WPU083,PPI,Millwork,2019,5,2019-05,208.3
WPU083,PPI,Millwork,2019,6,2019-06,203.9
WPU083,PPI,Millwork,2019,7,2019-07,199.5
WPU083,PPI,Millwork,2019,8,2019-08,194.7
WPU083,PPI,Millwork,2019,9,2019-09,193.6
WPU083,PPI,Millwork,2019,10,2019-10,194.6
WPU083,PPI,Millwork,2019,11,2019-11,194.4
WPU083,PPI,Millwork,2019,12,2019-12,194.9
WPU083,PPI,Millwork,2020,1,2020-01,194.7
WPU083,PPI,Millwork,2020,2,2020-02,196.4
WPU083,PPI,Millwork,2020,3,2020-03,204.4
WPU083,PPI,Millwork,2020,4,2020-04,202.0
WPU083,PPI,Millwork,2020,5,2020-05,197.8
WPU083,PPI,Millwork,2020,6,2020-06,210.7
WPU083,PPI,Millwork,2020,7,2020-07,228.7
WPU083,PPI,Millwork,2020,8,2020-08,254.3
WPU083,PPI,Millwork,2020,9,2020-09,278.3
WPU083,PPI,Millwork,2020,10,2020-10,269.9
WPU083,PPI,Millwork,2020,11,2020-11,259.2
WPU083,PPI,Millwork,2020,12,2020-12,254.8
WPU083,PPI,Millwork,2021,1,2021-01,276.5
WPU083,PPI,Millwork,2021,2,2021-02,296.8
WPU083,PPI,Millwork,2021,3,2021-03,326.7
WPU083,PPI,Millwork,2021,4,2021-04,370.8
WPU083,PPI,Millwork,2021,5,2021-05,417.0
WPU083,PPI,Millwork,2021,6,2021-06,471.3
WPU083,PPI,Millwork,2021,7,2021-07,427.656
WPU083,PPI,Millwork,2021,8,2021-08,327.418
WPU083,PPI,Millwork,2021,9,2021-09,261.24
WPU083,PPI,Millwork,2021,10,2021-10,272.67
WPU083,PPI,Millwork,2021,11,2021-11,283.574
WPU083,PPI,Millwork,2021,12,2021-12,291.02
WPU083,PPI,Millwork,2022,1,2022-01,343.634
WPU083,PPI,Millwork,2022,2,2022-02,371.006
WPU083,PPI,Millwork,2022,3,2022-03,397.233
WPU083,PPI,Millwork,2022,4,2022-04,370.02
WPU083,PPI,Millwork,2022,5,2022-05,355.223
WPU083,PPI,Millwork,2022,6,2022-06,346.795
WPU083,PPI,Millwork,2022,7,2022-07,323.945
WPU083,PPI,Millwork,2022,8,2022-08,321.463
WPU083,PPI,Millwork,2022,9,2022-09,319.369
WPU083,PPI,Millwork,2022,10,2022-10,311.089
WPU083,PPI,Millwork,2022,11,2022-11,298.745
WPU083,PPI,Millwork,2022,12,2022-12,293.188
WPU083,PPI,Millwork,2023,1,2023-01,289.258
WPU083,PPI,Millwork,2023,2,2023-02,284.658
WPU083,PPI,Millwork,2023,3,2023-03,281.919
WPU083,PPI,Millwork,2023,4,2023-04,280.396
WPU083,PPI,Millwork,2023,5,2023-05,278.084
WPU083,PPI,Millwork,2023,6,2023-06,275.952
WPU083,PPI,Millwork,2023,7,2023-07,273.847
WPU083,PPI,Millwork,2023,8,2023-08,277.662
WPU083,PPI,Millwork,2023,9,2023-09,281.422
WPU083,PPI,Millwork,2023,10,2023-10,286.047
WPU083,PPI,Millwork,2023,11,2023-11,282.609
WPU083,PPI,Millwork,2023,12,2023-12,285.336
WPU083,PPI,Millwork,2024,1,2024-01,285.094
WPU083,PPI,Millwork,2024,2,2024-02,282.098
WPU083,PPI,Millwork,2024,3,2024-03,281.52
WPU083,PPI,Millwork,2024,4,2024-04,285.0
WPU083,PPI,Millwork,2024,5,2024-05,278.862
WPU083,PPI,Millwork,2024,6,2024-06,274.481
WPU083,PPI,Millwork,2024,7,2024-07,268.461
WPU083,PPI,Millwork,2024,8,2024-08,266.357
WPU083,PPI,Millwork,2024,9,2024-09,269.681
WPU083,PPI,Millwork,2024,10,2024-10,269.722
WPU083,PPI,Millwork,2024,11,2024-11,269.583
WPU083,PPI,Millwork,2024,12,2024-12,268.033
WPU083,PPI,Millwork,2025,1,2025-01,265.565
WPU083,PPI,Millwork,2025,2,2025-02,270.598
WPU083,PPI,Millwork,2025,3,2025-03,275.398
WPU083,PPI,Millwork,2025,4,2025-04,272.729
WPU083,PPI,Millwork,2025,5,2025-05,273.375
WPU083,PPI,Millwork,2025,6,2025-06,269.035
WPU083,PPI,Millwork,2025,7,2025-07,270.254
WPU083,PPI,Millwork,2025,8,2025-08,271.138
WPU083,PPI,Millwork,2025,9,2025-09,269.614
WPU083,PPI,Millwork,2025,10,2025-10,267.163
WPU083,PPI,Millwork,2025,11,2025-11,268.966
WPU083,PPI,Millwork,2025,12,2025-12,269.319
WPU083,PPI,Millwork,2026,1,2026-01,270.638
WPU083,PPI,Millwork,2026,2,2026-02,272.226
WPU083,PPI,Millwork,2026,3,2026-03,276.116
WPU083,PPI,Millwork,2026,4,2026-04,283.721
WPU083,PPI,Millwork,2026,5,2026-05,289.218
WPU083,PPI,Millwork,2026,6,2026-06,293.157
WPU083,PPI,Millwork,2026,7,2026-07,295.177
