hs_code,hs_label,year,partner_code,partner,value_usd,net_weight_kg,is_aggregate
940360,Wooden furniture — other (incl. dining/living room tables),2025,204,Benin,24452.0,6239.702,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,218,Ecuador,1746739.0,445735.757,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,288,Ghana,28926.0,7381.385,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,340,Honduras,8193219.0,2090759.222,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,233,Estonia,6505739.0,1660145.275,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,214,Dominican Rep.,281836.0,71919.378,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,807,North Macedonia,4382.0,1118.206,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,428,Latvia,2020277.0,515537.638,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,120,Cameroon,8743.0,2231.053,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,422,Lebanon,638851.0,163023.058,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,116,Cambodia,39306555.0,10030311.941,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,882,Samoa,32788.0,8366.896,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,818,Egypt,3142342.0,801868.047,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,68,Bolivia (Plurinational State of),761353.0,194283.322,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,48,Bahrain,839197.0,214147.683,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,591,Panama,260210.0,66400.82,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,643,Russian Federation,9586.0,2446.171,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,646,Rwanda,841.0,214.608,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,440,Lithuania,77476324.0,19770536.943,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,524,Nepal,53115.0,13553.974,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,20,Andorra,4667.0,1190.933,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,8,Albania,248625.0,63444.54,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,51,Armenia,19846.0,5064.335,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,50,Bangladesh,1093281.0,278985.26,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,100,Bulgaria,843601.0,215271.503,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,104,Myanmar,5969.0,1523.179,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,112,Belarus,1986.0,506.791,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,584,Marshall Isds,35326.0,9014.547,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,604,Peru,1588171.0,405272.112,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,694,Sierra Leone,32709.0,8346.737,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,512,Oman,71792.0,18320.002,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,516,Namibia,12722.0,3246.421,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,688,Serbia,5732207.0,1462754.096,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,690,Seychelles,64719.0,16515.102,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,404,Kenya,27229.0,6948.341,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,504,Morocco,1386645.0,353846.372,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,400,Jordan,171355.0,43726.653,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,682,Saudi Arabia,43002.0,10973.322,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,417,Kyrgyzstan,17724.0,4522.84,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,566,Nigeria,3093.0,789.277,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,398,Kazakhstan,47872.0,12216.056,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,450,Madagascar,1445.0,368.737,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,558,Nicaragua,396045.0,101063.42,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,32,Argentina,646988.0,165099.472,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,788,Tunisia,99500.0,25390.575,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,716,Zimbabwe,5924.0,1511.696,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,600,Paraguay,5636.0,1438.204,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,674,San Marino,116721.0,29785.058,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,446,"China, Macao SAR",149979.0,38271.89,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,760,Syria,22913.0,5846.977,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,642,Romania,34704056.0,8855838.607,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,703,Slovakia,17678674.0,4511273.372,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,705,Slovenia,1837527.0,468903.19,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,554,New Zealand,433238.0,110554.392,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,620,Portugal,72103527.0,18399497.688,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,344,"China, Hong Kong SAR",576205.0,147036.948,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,348,Hungary,12860552.0,3281777.004,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,608,Philippines,21302811.0,5436086.667,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,36,Australia,3075729.0,784869.631,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,360,Indonesia,352753421.0,90016203.423,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,702,Singapore,10627727.0,2712001.014,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,376,Israel,1394373.0,355818.416,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,246,Finland,1104656.0,281887.951,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,56,Belgium,6646686.0,1696112.365,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,208,Denmark,17141571.0,4374214.537,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,40,Austria,1424057.0,363393.229,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,76,Brazil,65963525.0,16832681.787,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,458,Malaysia,305803765.0,78035512.284,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,792,Türkiye,37052375.0,9455086.547,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,203,Czechia,8870964.0,2263707.316,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,752,Sweden,11585524.0,2956413.242,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,757,Switzerland,22591319.0,5764890.276,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,616,Poland,126872078.0,32375427.429,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,251,France,46812083.0,11945585.032,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,764,Thailand,97872243.0,24975201.404,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,704,Viet Nam,2635316566.0,672484455.053,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,528,Netherlands,7516437.0,1918056.868,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,724,Spain,35849042.0,9148018.035,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,699,India,296387044.0,75632537.791,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,484,Mexico,400797553.0,102276184.764,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,490,"Other Asia, nes",28254415.0,7210008.513,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,410,Rep. of Korea,6774059.0,1728615.618,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,392,Japan,2774533.0,708009.936,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,826,United Kingdom,27042830.0,6900834.241,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,380,Italy,301457817.0,76926506.061,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,276,Germany,54354502.0,13870272.031,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,124,Canada,337031271.0,86004199.093,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,156,China,843000367.0,215118232.749,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,834,United Rep. of Tanzania,20013.0,5106.951,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,496,Mongolia,7005.0,1787.548,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,470,Malta,7171.0,1829.908,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,562,Niger,256.0,65.327,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,388,Jamaica,1444.0,368.482,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,108,Burundi,6308.0,1609.686,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,498,Rep. of Moldova,18359.0,4684.88,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,499,Montenegro,8369.0,2135.615,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,304,Greenland,703.0,179.393,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,242,Fiji,1098.0,280.189,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,4,Afghanistan,4860.0,1240.183,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,52,Barbados,6350.0,1620.404,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,196,Cyprus,432.0,110.238,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,858,Uruguay,579.0,147.75,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,634,Qatar,1400.0,357.254,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,854,Burkina Faso,1179.0,300.859,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,466,Mali,5042.0,1286.626,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,434,Libya,341.0,87.017,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,414,Kuwait,380.0,96.969,False
940360,Wooden furniture — other (incl. dining/living room tables),2025,780,Trinidad and Tobago,273.0,69.665,False
940391,Furniture parts — of wood,2022,112,Belarus,2626822.0,830612.085,False
940391,Furniture parts — of wood,2022,882,Samoa,173827.0,54964.823,False
940391,Furniture parts — of wood,2022,428,Latvia,4527729.0,1431686.815,False
940391,Furniture parts — of wood,2022,214,Dominican Rep.,7658.0,2421.492,False
940391,Furniture parts — of wood,2022,558,Nicaragua,107034.0,33844.598,False
940391,Furniture parts — of wood,2022,392,Japan,465439.0,147173.755,False
940391,Furniture parts — of wood,2022,792,Türkiye,2452444.0,775473.033,False
940391,Furniture parts — of wood,2022,320,Guatemala,3163.0,1000.154,False
940391,Furniture parts — of wood,2022,76,Brazil,28151067.0,8901484.931,False
940391,Furniture parts — of wood,2022,360,Indonesia,28909914.0,9141435.521,False
940391,Furniture parts — of wood,2022,484,Mexico,261152781.0,82577599.804,False
940391,Furniture parts — of wood,2022,104,Myanmar,17540.0,5546.221,False
940391,Furniture parts — of wood,2022,705,Slovenia,411378.0,130079.441,False
940391,Furniture parts — of wood,2022,276,Germany,28270530.0,8939259.63,False
940391,Furniture parts — of wood,2022,490,"Other Asia, nes",16273845.0,5145857.741,False
940391,Furniture parts — of wood,2022,251,France,4648072.0,1469739.775,False
940391,Furniture parts — of wood,2022,784,United Arab Emirates,30407.0,9614.82,False
940391,Furniture parts — of wood,2022,246,Finland,335317.0,106028.636,False
940391,Furniture parts — of wood,2022,703,Slovakia,10299121.0,3256625.065,False
940391,Furniture parts — of wood,2022,116,Cambodia,1310764.0,414469.05,False
940391,Furniture parts — of wood,2022,40,Austria,654572.0,206978.4,False
940391,Furniture parts — of wood,2022,144,Sri Lanka,3070.0,970.747,False
940391,Furniture parts — of wood,2022,642,Romania,7518187.0,2377282.122,False
940391,Furniture parts — of wood,2022,418,Lao People's Dem. Rep.,10151.0,3209.789,False
940391,Furniture parts — of wood,2022,376,Israel,27907.0,8824.31,False
940391,Furniture parts — of wood,2022,340,Honduras,418004.0,132174.61,False
940391,Furniture parts — of wood,2022,710,South Africa,23354.0,7384.632,False
940391,Furniture parts — of wood,2022,36,Australia,78263.0,24747.087,False
940391,Furniture parts — of wood,2022,818,Egypt,61893.0,19570.825,False
940391,Furniture parts — of wood,2022,688,Serbia,643951.0,203619.995,False
940391,Furniture parts — of wood,2022,528,Netherlands,441210.0,139512.444,False
940391,Furniture parts — of wood,2022,70,Bosnia Herzegovina,78555.0,24839.419,False
940391,Furniture parts — of wood,2022,579,Norway,3779.0,1194.936,False
940391,Furniture parts — of wood,2022,724,Spain,4190172.0,1324949.883,False
940391,Furniture parts — of wood,2022,826,United Kingdom,1629811.0,515353.044,False
940391,Furniture parts — of wood,2022,699,India,9190158.0,2905966.333,False
940391,Furniture parts — of wood,2022,50,Bangladesh,1710645.0,540913.092,False
940391,Furniture parts — of wood,2022,702,Singapore,1878092.0,593860.532,False
940391,Furniture parts — of wood,2022,804,Ukraine,1557877.0,492607.212,False
940391,Furniture parts — of wood,2022,268,Georgia,144054.0,45550.476,False
940391,Furniture parts — of wood,2022,233,Estonia,18066940.0,5712841.867,False
940391,Furniture parts — of wood,2022,218,Ecuador,9392.0,2969.79,False
940391,Furniture parts — of wood,2022,348,Hungary,8149201.0,2576811.383,False
940391,Furniture parts — of wood,2022,440,Lithuania,22229685.0,7029119.218,False
940391,Furniture parts — of wood,2022,504,Morocco,8509.0,2690.581,False
940391,Furniture parts — of wood,2022,152,Chile,62719.0,19832.01,False
940391,Furniture parts — of wood,2022,398,Kazakhstan,2358632.0,745809.287,False
940391,Furniture parts — of wood,2022,8,Albania,82944.0,26227.239,False
940391,Furniture parts — of wood,2022,608,Philippines,894657.0,282894.279,False
940391,Furniture parts — of wood,2022,620,Portugal,15654132.0,4949901.903,False
940391,Furniture parts — of wood,2022,752,Sweden,14228786.0,4499201.546,False
940391,Furniture parts — of wood,2022,166,Cocos Isds,41571.0,13144.924,False
940391,Furniture parts — of wood,2022,498,Rep. of Moldova,1810.0,572.33,False
940391,Furniture parts — of wood,2022,410,Rep. of Korea,3501221.0,1107100.7,False
940391,Furniture parts — of wood,2022,170,Colombia,320474.0,101335.217,False
940391,Furniture parts — of wood,2022,100,Bulgaria,811576.0,256623.72,False
940391,Furniture parts — of wood,2022,188,Costa Rica,3816547.0,1206808.098,False
940391,Furniture parts — of wood,2022,422,Lebanon,21641.0,6842.975,False
940391,Furniture parts — of wood,2022,372,Ireland,1690988.0,534697.466,False
940391,Furniture parts — of wood,2022,136,Cayman Isds,77611.0,24540.922,False
940391,Furniture parts — of wood,2022,854,Burkina Faso,14132.0,4468.597,False
940391,Furniture parts — of wood,2022,180,Dem. Rep. of the Congo,2086.0,659.602,False
940391,Furniture parts — of wood,2022,764,Thailand,11533430.0,3646918.724,False
940391,Furniture parts — of wood,2022,0,World,1842632407.0,582648061.063,True
940391,Furniture parts — of wood,2022,191,Croatia,22762.0,7197.439,False
940391,Furniture parts — of wood,2022,704,Viet Nam,582148854.0,184077898.416,False
940391,Furniture parts — of wood,2022,757,Switzerland,393632.0,124468.082,False
940391,Furniture parts — of wood,2022,344,"China, Hong Kong SAR",1258010.0,397788.015,False
940391,Furniture parts — of wood,2022,124,Canada,217662790.0,68825883.056,False
940391,Furniture parts — of wood,2022,300,Greece,410647.0,129848.296,False
940391,Furniture parts — of wood,2022,51,Armenia,14168.0,4479.981,False
940391,Furniture parts — of wood,2022,203,Czechia,2081158.0,658070.85,False
940391,Furniture parts — of wood,2022,156,China,202881610.0,64152012.221,False
940391,Furniture parts — of wood,2022,458,Malaysia,50939400.0,16107250.979,False
940391,Furniture parts — of wood,2022,512,Oman,6798.0,2149.556,False
940391,Furniture parts — of wood,2022,162,Christmas Isds,1442.0,455.966,False
940391,Furniture parts — of wood,2022,56,Belgium,156943.0,49626.032,False
940391,Furniture parts — of wood,2022,694,Sierra Leone,1938.0,612.804,False
940391,Furniture parts — of wood,2022,380,Italy,209560374.0,66263865.285,False
940391,Furniture parts — of wood,2022,616,Poland,39668451.0,12543329.843,False
940391,Furniture parts — of wood,2022,208,Denmark,1692014.0,535021.892,False
940391,Furniture parts — of wood,2022,68,Bolivia (Plurinational State of),185542.0,58669.155,False
940391,Furniture parts — of wood,2022,643,Russian Federation,9232170.0,2919250.703,False
940391,Furniture parts — of wood,2022,32,Argentina,296463.0,93742.838,False
940391,Furniture parts — of wood,2023,0,World,1462804649.0,449456004.211,True
940391,Furniture parts — of wood,2023,498,Rep. of Moldova,2155.0,662.137,False
940391,Furniture parts — of wood,2023,288,Ghana,1837.0,564.43,False
940391,Furniture parts — of wood,2023,558,Nicaragua,110523.0,33958.893,False
940391,Furniture parts — of wood,2023,784,United Arab Emirates,3800.0,1167.574,False
940391,Furniture parts — of wood,2023,340,Honduras,453649.0,139386.532,False
940391,Furniture parts — of wood,2023,112,Belarus,733911.0,225498.809,False
940391,Furniture parts — of wood,2023,116,Cambodia,2232590.0,685977.435,False
940391,Furniture parts — of wood,2023,144,Sri Lanka,1859.0,571.19,False
940391,Furniture parts — of wood,2023,188,Costa Rica,2501667.0,768653.049,False
940391,Furniture parts — of wood,2023,191,Croatia,7591.0,2332.383,False
940391,Furniture parts — of wood,2023,214,Dominican Rep.,1322.0,406.193,False
940391,Furniture parts — of wood,2023,218,Ecuador,14879.0,4571.667,False
940391,Furniture parts — of wood,2023,222,El Salvador,1748.0,537.084,False
940391,Furniture parts — of wood,2023,233,Estonia,15205849.0,4672093.527,False
940391,Furniture parts — of wood,2023,8,Albania,13986.0,4297.287,False
940391,Furniture parts — of wood,2023,32,Argentina,157537.0,48404.242,False
940391,Furniture parts — of wood,2023,50,Bangladesh,1490205.0,457874.936,False
940391,Furniture parts — of wood,2023,68,Bolivia (Plurinational State of),105846.0,32521.855,False
940391,Furniture parts — of wood,2023,70,Bosnia Herzegovina,13671.0,4200.501,False
940391,Furniture parts — of wood,2023,398,Kazakhstan,2583871.0,793910.749,False
940391,Furniture parts — of wood,2023,422,Lebanon,13085.0,4020.449,False
940391,Furniture parts — of wood,2023,428,Latvia,2377667.0,730553.263,False
940391,Furniture parts — of wood,2023,440,Lithuania,24633481.0,7568793.241,False
940391,Furniture parts — of wood,2023,804,Ukraine,554816.0,170470.734,False
940391,Furniture parts — of wood,2023,818,Egypt,3942.0,1211.204,False
940391,Furniture parts — of wood,2023,858,Uruguay,3511.0,1078.777,False
940391,Furniture parts — of wood,2023,643,Russian Federation,1590.0,488.538,False
940391,Furniture parts — of wood,2023,674,San Marino,234661.0,72101.08,False
940391,Furniture parts — of wood,2023,688,Serbia,546429.0,167893.775,False
940391,Furniture parts — of wood,2023,504,Morocco,24777.0,7612.89,False
940391,Furniture parts — of wood,2023,512,Oman,6432.0,1976.273,False
940391,Furniture parts — of wood,2023,524,Nepal,4985.0,1531.673,False
940391,Furniture parts — of wood,2023,300,Greece,749161.0,230184.468,False
940391,Furniture parts — of wood,2023,100,Bulgaria,1047309.0,321792.331,False
940391,Furniture parts — of wood,2023,579,Norway,1189.0,365.328,False
940391,Furniture parts — of wood,2023,702,Singapore,340912.0,104747.374,False
940391,Furniture parts — of wood,2023,642,Romania,6123828.0,1881584.985,False
940391,Furniture parts — of wood,2023,703,Slovakia,6989884.0,2147686.183,False
940391,Furniture parts — of wood,2023,710,South Africa,56593.0,17388.558,False
940391,Furniture parts — of wood,2023,705,Slovenia,559697.0,171970.452,False
940391,Furniture parts — of wood,2023,372,Ireland,256985.0,78960.271,False
940391,Furniture parts — of wood,2023,608,Philippines,910059.0,279621.399,False
940391,Furniture parts — of wood,2023,246,Finland,188286.0,57852.067,False
940391,Furniture parts — of wood,2023,348,Hungary,9236686.0,2838030.344,False
940391,Furniture parts — of wood,2023,170,Colombia,494209.0,151848.849,False
940391,Furniture parts — of wood,2023,620,Portugal,15231856.0,4680084.343,False
940391,Furniture parts — of wood,2023,360,Indonesia,23786135.0,7308440.809,False
940391,Furniture parts — of wood,2023,458,Malaysia,37377652.0,11484520.593,False
940391,Furniture parts — of wood,2023,376,Israel,79065.0,24293.223,False
940391,Furniture parts — of wood,2023,344,"China, Hong Kong SAR",418400.0,128556.053,False
940391,Furniture parts — of wood,2023,208,Denmark,2218950.0,681786.458,False
940391,Furniture parts — of wood,2023,56,Belgium,231855.0,71238.919,False
940391,Furniture parts — of wood,2023,36,Australia,29567.0,9084.648,False
940391,Furniture parts — of wood,2023,752,Sweden,13784763.0,4235455.842,False
940391,Furniture parts — of wood,2023,40,Austria,790319.0,242830.524,False
940391,Furniture parts — of wood,2023,764,Thailand,15737430.0,4835425.16,False
940391,Furniture parts — of wood,2023,203,Czechia,1340316.0,411820.59,False
940391,Furniture parts — of wood,2023,792,Türkiye,4692350.0,1441754.292,False
940391,Furniture parts — of wood,2023,76,Brazil,16365129.0,5028289.658,False
940391,Furniture parts — of wood,2023,704,Viet Nam,395699735.0,121581252.754,False
940391,Furniture parts — of wood,2023,757,Switzerland,424794.0,130520.65,False
940391,Furniture parts — of wood,2023,616,Poland,46344973.0,14239786.833,False
940391,Furniture parts — of wood,2023,410,Rep. of Korea,1352113.0,415445.293,False
940391,Furniture parts — of wood,2023,528,Netherlands,213937.0,65733.5,False
940391,Furniture parts — of wood,2023,490,"Other Asia, nes",11696615.0,3593859.128,False
940391,Furniture parts — of wood,2023,724,Spain,8007327.0,2460301.996,False
940391,Furniture parts — of wood,2023,392,Japan,529208.0,162602.514,False
940391,Furniture parts — of wood,2023,276,Germany,26461327.0,8130410.515,False
940391,Furniture parts — of wood,2023,826,United Kingdom,1751536.0,538170.543,False
940391,Furniture parts — of wood,2023,484,Mexico,212590782.0,65319865.831,False
940391,Furniture parts — of wood,2023,699,India,18186701.0,5587979.206,False
940391,Furniture parts — of wood,2023,380,Italy,169518754.0,52085712.104,False
940391,Furniture parts — of wood,2023,156,China,113981335.0,35021487.947,False
940391,Furniture parts — of wood,2023,251,France,3674749.0,1129089.932,False
940391,Furniture parts — of wood,2023,124,Canada,239282986.0,73521214.768,False
940391,Furniture parts — of wood,2023,554,New Zealand,1904.0,585.016,False
940391,Furniture parts — of wood,2023,862,Venezuela,341.0,104.774,False
940391,Furniture parts — of wood,2023,352,Iceland,2127.0,653.534,False
940391,Furniture parts — of wood,2023,104,Myanmar,302.0,92.791,False
940391,Furniture parts — of wood,2023,586,Pakistan,646.0,198.488,False
940391,Furniture parts — of wood,2024,0,World,1632639108.0,539956890.609,True
940391,Furniture parts — of wood,2024,32,Argentina,125281.0,41433.737,False
940391,Furniture parts — of wood,2024,50,Bangladesh,1032512.0,341478.999,False
940391,Furniture parts — of wood,2024,68,Bolivia (Plurinational State of),220369.0,72881.851,False
940391,Furniture parts — of wood,2024,8,Albania,18054.0,5970.935,False
940391,Furniture parts — of wood,2024,70,Bosnia Herzegovina,155194.0,51326.756,False
940391,Furniture parts — of wood,2024,31,Azerbaijan,4750.0,1570.951,False
940391,Furniture parts — of wood,2024,100,Bulgaria,49282.0,16298.86,False
940391,Furniture parts — of wood,2024,116,Cambodia,3157037.0,1044115.551,False
940391,Furniture parts — of wood,2024,144,Sri Lanka,2150.0,711.062,False
940391,Furniture parts — of wood,2024,188,Costa Rica,1403906.0,464308.808,False
940391,Furniture parts — of wood,2024,191,Croatia,32498.0,10747.947,False
940391,Furniture parts — of wood,2024,218,Ecuador,14813.0,4899.05,False
940391,Furniture parts — of wood,2024,233,Estonia,16031878.0,5302165.649,False
940391,Furniture parts — of wood,2024,340,Honduras,234334.0,77500.445,False
940391,Furniture parts — of wood,2024,372,Ireland,103180.0,34124.352,False
940391,Furniture parts — of wood,2024,398,Kazakhstan,942526.0,311718.252,False
940391,Furniture parts — of wood,2024,170,Colombia,462636.0,153005.949,False
940391,Furniture parts — of wood,2024,214,Dominican Rep.,20350.0,6730.283,False
940391,Furniture parts — of wood,2024,705,Slovenia,380023.0,125683.647,False
940391,Furniture parts — of wood,2024,642,Romania,3246530.0,1073713.251,False
940391,Furniture parts — of wood,2024,643,Russian Federation,2893.0,956.792,False
940391,Furniture parts — of wood,2024,674,San Marino,497703.0,164603.532,False
940391,Furniture parts — of wood,2024,688,Serbia,580519.0,191992.972,False
940391,Furniture parts — of wood,2024,703,Slovakia,3251053.0,1075209.126,False
940391,Furniture parts — of wood,2024,784,United Arab Emirates,99104.0,32776.311,False
940391,Furniture parts — of wood,2024,804,Ukraine,673340.0,222691.329,False
940391,Furniture parts — of wood,2024,818,Egypt,29668.0,9811.991,False
940391,Furniture parts — of wood,2024,512,Oman,39221.0,12971.421,False
940391,Furniture parts — of wood,2024,887,Yemen,526.0,173.962,False
940391,Furniture parts — of wood,2024,499,Montenegro,1700.0,562.235,False
940391,Furniture parts — of wood,2024,604,Peru,3620.0,1197.23,False
940391,Furniture parts — of wood,2024,558,Nicaragua,42002.0,13891.171,False
940391,Furniture parts — of wood,2024,584,Marshall Isds,84838.0,28058.168,False
940391,Furniture parts — of wood,2024,300,Greece,185625.0,61391.092,False
940391,Furniture parts — of wood,2024,418,Lao People's Dem. Rep.,333.0,110.132,False
940391,Furniture parts — of wood,2024,422,Lebanon,18040.0,5966.305,False
940391,Furniture parts — of wood,2024,428,Latvia,3559358.0,1177173.736,False
940391,Furniture parts — of wood,2024,440,Lithuania,14192064.0,4693690.548,False
940391,Furniture parts — of wood,2024,504,Morocco,97968.0,32400.606,False
940391,Furniture parts — of wood,2024,520,Nauru,21434.0,7088.79,False
940391,Furniture parts — of wood,2024,554,New Zealand,14162.0,4683.748,False
940391,Furniture parts — of wood,2024,348,Hungary,8312416.0,2749135.602,False
940391,Furniture parts — of wood,2024,246,Finland,134099.0,44350.082,False
940391,Furniture parts — of wood,2024,344,"China, Hong Kong SAR",250918.0,82985.212,False
940391,Furniture parts — of wood,2024,702,Singapore,50712.0,16771.798,False
940391,Furniture parts — of wood,2024,376,Israel,3057.0,1011.031,False
940391,Furniture parts — of wood,2024,710,South Africa,3683.0,1218.065,False
940391,Furniture parts — of wood,2024,36,Australia,17010.0,5625.656,False
940391,Furniture parts — of wood,2024,208,Denmark,2657976.0,879062.892,False
940391,Furniture parts — of wood,2024,360,Indonesia,21737870.0,7189287.967,False
940391,Furniture parts — of wood,2024,608,Philippines,685188.0,226609.776,False
940391,Furniture parts — of wood,2024,203,Czechia,2484559.0,821709.308,False
940391,Furniture parts — of wood,2024,458,Malaysia,42745441.0,14137046.759,False
940391,Furniture parts — of wood,2024,40,Austria,456646.0,151024.898,False
940391,Furniture parts — of wood,2024,56,Belgium,134879.0,44608.049,False
940391,Furniture parts — of wood,2024,76,Brazil,19017504.0,6289591.053,False
940391,Furniture parts — of wood,2024,752,Sweden,12639604.0,4180251.006,False
940391,Furniture parts — of wood,2024,620,Portugal,15778909.0,5218502.117,False
940391,Furniture parts — of wood,2024,410,Rep. of Korea,404966.0,133932.956,False
940391,Furniture parts — of wood,2024,392,Japan,655517.0,216796.792,False
940391,Furniture parts — of wood,2024,276,Germany,25545182.0,8448466.642,False
940391,Furniture parts — of wood,2024,251,France,2581183.0,853665.418,False
940391,Furniture parts — of wood,2024,156,China,128828617.0,42607027.552,False
940391,Furniture parts — of wood,2024,764,Thailand,25561931.0,8454005.979,False
940391,Furniture parts — of wood,2024,124,Canada,224315506.0,74187064.699,False
940391,Furniture parts — of wood,2024,380,Italy,176277321.0,58299567.654,False
940391,Furniture parts — of wood,2024,792,Türkiye,1816352.0,600715.598,False
940391,Furniture parts — of wood,2024,757,Switzerland,331366.0,109591.492,False
940391,Furniture parts — of wood,2024,616,Poland,52362321.0,17317603.072,False
